-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   74 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13925.0 ;      11427.27 ;    80.47 ;      11132.78 ;    78.40 ;    0.00 ;
   6 ;   74 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13925.0 ;      11427.27 ;    80.47 ;      11132.78 ;    78.40 ;    0.00 ;
   6 ;   74 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13925.0 ;      11427.27 ;    80.47 ;      11132.78 ;    78.40 ;    0.00 ;
   6 ;   74 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   74 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   74 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   74 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   75 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33679.32 ;     8.58 ;     0.00 ;     0.00 ;    8100.86 ;  1900.00 ;  6400.06 ;     0.00 ;  55350.7 ;     113806.83 ;    55.70 ;     136302.96 ;    66.71 ;   51.92 ;
   6 ;   75 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30995.75 ;   115.60 ;     0.00 ;     0.00 ;    7635.65 ;  1900.00 ;  5845.19 ;     0.00 ;  55350.7 ;     113806.83 ;    55.70 ;     136302.96 ;    66.71 ;   51.60 ;
   6 ;   75 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23936.66 ;   115.60 ;     0.00 ;     0.00 ;    5531.54 ;  1900.00 ;  4797.10 ;     0.00 ;  55350.7 ;     113806.83 ;    55.70 ;     136302.96 ;    66.71 ;   48.54 ;
   6 ;   75 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28039.51 ;    87.52 ;     0.00 ;     0.00 ;    6666.67 ;  1900.00 ;  5447.30 ;     0.00 ;  55350.7 ;     113806.83 ;    55.70 ;     136302.96 ;    66.71 ;   63.83 ;
   6 ;   75 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  3449.80 ;     0.00 ;     0.00 ;     0.00 ;    8380.20 ;    -     ;    -     ;     0.00 ;   2890.7 ;       7167.15 ;    36.02 ;       8659.37 ;    43.52 ;   51.92 ;
   6 ;   75 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2161.26 ;     0.00 ;     0.00 ;     0.00 ;    8093.24 ;    -     ;    -     ;     0.00 ;   2890.7 ;       7167.15 ;    36.02 ;       8659.37 ;    43.52 ;   51.60 ;
   6 ;   75 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   867.20 ;     0.00 ;     0.00 ;     0.00 ;    6424.20 ;    -     ;    -     ;     0.00 ;   2890.7 ;       7167.15 ;    36.02 ;       8659.37 ;    43.52 ;   48.54 ;
   6 ;   75 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1828.31 ;     0.00 ;     0.00 ;     0.00 ;    7303.10 ;    -     ;    -     ;     0.00 ;   2890.7 ;       7167.15 ;    36.02 ;       8659.37 ;    43.52 ;   63.83 ;
   6 ;   75 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4251.06 ;     0.00 ;     0.00 ;     0.00 ;    3147.94 ;    -     ;    -     ;     0.00 ;   8369.9 ;      35234.81 ;    68.28 ;      41405.66 ;    80.23 ;   51.92 ;
   6 ;   75 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3451.47 ;     0.00 ;     0.00 ;     0.00 ;    3560.93 ;    -     ;    -     ;     0.00 ;   8369.9 ;      35234.81 ;    68.28 ;      41405.66 ;    80.23 ;   51.60 ;
   6 ;   75 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1334.51 ;     0.00 ;     0.00 ;     0.00 ;    3904.49 ;    -     ;    -     ;     0.00 ;   8369.9 ;      35234.81 ;    68.28 ;      41405.66 ;    80.23 ;   48.54 ;
   6 ;   75 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2563.55 ;     0.00 ;     0.00 ;     0.00 ;    3630.73 ;    -     ;    -     ;     0.00 ;   8369.9 ;      35234.81 ;    68.28 ;      41405.66 ;    80.23 ;   63.83 ;
   6 ;   75 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17344.7 ;      11427.27 ;    80.47 ;      11277.81 ;    79.42 ;    0.00 ;
   6 ;   75 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17344.7 ;      11427.27 ;    80.47 ;      11277.81 ;    79.42 ;    0.00 ;
   6 ;   75 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17344.7 ;      11427.27 ;    80.47 ;      11277.81 ;    79.42 ;    0.00 ;
   6 ;   75 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  17344.7 ;      11427.27 ;    80.47 ;      11277.81 ;    79.42 ;    0.00 ;
   6 ;   75 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   75 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   75 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   75 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   76 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 34019.20 ;     0.00 ;     0.00 ;     0.00 ;    7122.40 ;  1900.00 ;  6400.06 ;     0.00 ;  42740.1 ;     113806.83 ;    55.70 ;     123990.92 ;    60.68 ;  105.99 ;
   6 ;   76 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 31836.74 ;    42.34 ;     0.00 ;     0.00 ;    6091.39 ;  1900.00 ;  5845.19 ;     0.00 ;  42740.1 ;     113806.83 ;    55.70 ;     123990.92 ;    60.68 ;  105.39 ;
   6 ;   76 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24015.32 ;   115.60 ;     0.00 ;     0.00 ;    4822.88 ;  1900.00 ;  4797.10 ;     0.00 ;  42740.1 ;     113806.83 ;    55.70 ;     123990.92 ;    60.68 ;  101.50 ;
   6 ;   76 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28353.75 ;    69.22 ;     0.00 ;     0.00 ;    5704.13 ;  1900.00 ;  5447.30 ;     0.00 ;  42740.1 ;     113806.83 ;    55.70 ;     123990.92 ;    60.68 ;   63.83 ;
   6 ;   76 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2612.41 ;     0.00 ;     0.00 ;     0.00 ;    8925.39 ;    -     ;    -     ;     0.00 ;   1611.7 ;       7167.15 ;    36.02 ;       7729.29 ;    38.85 ;  105.99 ;
   6 ;   76 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1512.38 ;     0.00 ;     0.00 ;     0.00 ;    8449.92 ;    -     ;    -     ;     0.00 ;   1611.7 ;       7167.15 ;    36.02 ;       7729.29 ;    38.85 ;  105.39 ;
   6 ;   76 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   754.74 ;     0.00 ;     0.00 ;     0.00 ;    6244.46 ;    -     ;    -     ;     0.00 ;   1611.7 ;       7167.15 ;    36.02 ;       7729.29 ;    38.85 ;  101.50 ;
   6 ;   76 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1408.12 ;     0.00 ;     0.00 ;     0.00 ;    7431.08 ;    -     ;    -     ;     0.00 ;   1611.7 ;       7167.15 ;    36.02 ;       7729.29 ;    38.85 ;   63.83 ;
   6 ;   76 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5407.25 ;     0.00 ;     0.00 ;     0.00 ;    1991.75 ;    -     ;    -     ;     0.00 ;   8109.9 ;      35234.81 ;    68.28 ;      41099.70 ;    79.64 ;  105.99 ;
   6 ;   76 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4686.08 ;     0.00 ;     0.00 ;     0.00 ;    2326.32 ;    -     ;    -     ;     0.00 ;   8109.9 ;      35234.81 ;    68.28 ;      41099.70 ;    79.64 ;  105.39 ;
   6 ;   76 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1476.78 ;     0.00 ;     0.00 ;     0.00 ;    3762.22 ;    -     ;    -     ;     0.00 ;   8109.9 ;      35234.81 ;    68.28 ;      41099.70 ;    79.64 ;  101.50 ;
   6 ;   76 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3211.20 ;     0.00 ;     0.00 ;     0.00 ;    2983.09 ;    -     ;    -     ;     0.00 ;   8109.9 ;      35234.81 ;    68.28 ;      41099.70 ;    79.64 ;   63.83 ;
   6 ;   76 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15899.0 ;      11427.27 ;    80.47 ;      11133.77 ;    78.40 ;    0.00 ;
   6 ;   76 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15899.0 ;      11427.27 ;    80.47 ;      11133.77 ;    78.40 ;    0.00 ;
   6 ;   76 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15899.0 ;      11427.27 ;    80.47 ;      11133.77 ;    78.40 ;    0.00 ;
   6 ;   76 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  15899.0 ;      11427.27 ;    80.47 ;      11133.77 ;    78.40 ;    0.00 ;
   6 ;   76 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   76 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   76 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   76 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   77 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32313.51 ;     0.00 ;     0.00 ;     0.00 ;    8828.09 ;  1900.00 ;  6400.06 ;     0.00 ;  46033.7 ;     113806.83 ;    55.70 ;     127293.13 ;    62.30 ;  109.99 ;
   6 ;   77 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29513.09 ;     0.00 ;     0.00 ;     0.00 ;    8372.71 ;  1900.00 ;  5845.19 ;     0.00 ;  46033.7 ;     113806.83 ;    55.70 ;     127293.13 ;    62.30 ;  108.65 ;
   6 ;   77 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23547.43 ;    98.43 ;     0.00 ;     0.00 ;    5273.60 ;  1900.00 ;  4797.10 ;     0.00 ;  46033.7 ;     113806.83 ;    55.70 ;     127293.13 ;    62.30 ;  106.56 ;
   6 ;   77 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27154.46 ;    51.04 ;     0.00 ;     0.00 ;    6885.23 ;  1900.00 ;  5447.30 ;     0.00 ;  46033.7 ;     113806.83 ;    55.70 ;     127293.13 ;    62.30 ;   63.83 ;
   6 ;   77 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3713.71 ;     0.00 ;     0.00 ;     0.00 ;    7824.09 ;    -     ;    -     ;     0.00 ;   1885.5 ;       7167.15 ;    36.02 ;       7533.83 ;    37.86 ;  109.99 ;
   6 ;   77 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2046.34 ;     0.00 ;     0.00 ;     0.00 ;    7915.96 ;    -     ;    -     ;     0.00 ;   1885.5 ;       7167.15 ;    36.02 ;       7533.83 ;    37.86 ;  108.65 ;
   6 ;   77 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1189.43 ;     0.00 ;     0.00 ;     0.00 ;    5809.77 ;    -     ;    -     ;     0.00 ;   1885.5 ;       7167.15 ;    36.02 ;       7533.83 ;    37.86 ;  106.56 ;
   6 ;   77 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2039.45 ;     0.00 ;     0.00 ;     0.00 ;    6799.76 ;    -     ;    -     ;     0.00 ;   1885.5 ;       7167.15 ;    36.02 ;       7533.83 ;    37.86 ;   63.83 ;
   6 ;   77 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5261.00 ;     0.00 ;     0.00 ;     0.00 ;    2138.00 ;    -     ;    -     ;     0.00 ;   6411.5 ;      35234.81 ;    68.28 ;      39417.70 ;    76.38 ;  109.99 ;
   6 ;   77 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4535.91 ;     0.00 ;     0.00 ;     0.00 ;    2476.49 ;    -     ;    -     ;     0.00 ;   6411.5 ;      35234.81 ;    68.28 ;      39417.70 ;    76.38 ;  108.65 ;
   6 ;   77 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1492.81 ;     0.00 ;     0.00 ;     0.00 ;    3746.19 ;    -     ;    -     ;     0.00 ;   6411.5 ;      35234.81 ;    68.28 ;      39417.70 ;    76.38 ;  106.56 ;
   6 ;   77 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3148.23 ;     0.00 ;     0.00 ;     0.00 ;    3046.05 ;    -     ;    -     ;     0.00 ;   6411.5 ;      35234.81 ;    68.28 ;      39417.70 ;    76.38 ;   63.83 ;
   6 ;   77 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12643.3 ;      11427.27 ;    80.47 ;      11118.83 ;    78.30 ;    0.00 ;
   6 ;   77 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12643.3 ;      11427.27 ;    80.47 ;      11118.83 ;    78.30 ;    0.00 ;
   6 ;   77 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12643.3 ;      11427.27 ;    80.47 ;      11118.83 ;    78.30 ;    0.00 ;
   6 ;   77 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12643.3 ;      11427.27 ;    80.47 ;      11118.83 ;    78.30 ;    0.00 ;
   6 ;   77 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   77 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   77 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   77 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   78 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32965.20 ;    16.11 ;     0.00 ;     0.00 ;    8192.50 ;  1900.00 ;  6400.06 ;     0.00 ;  48925.3 ;     113806.83 ;    55.70 ;     130115.58 ;    63.68 ;   97.70 ;
   6 ;   78 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29681.69 ;   115.60 ;     0.00 ;     0.00 ;    8319.71 ;  1900.00 ;  5845.19 ;     0.00 ;  48925.3 ;     113806.83 ;    55.70 ;     130115.58 ;    63.68 ;   96.88 ;
   6 ;   78 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23344.53 ;   115.60 ;     0.00 ;     0.00 ;    5493.67 ;  1900.00 ;  4797.10 ;     0.00 ;  48925.3 ;     113806.83 ;    55.70 ;     130115.58 ;    63.68 ;   94.66 ;
   6 ;   78 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27257.17 ;    89.50 ;     0.00 ;     0.00 ;    6820.99 ;  1900.00 ;  5447.30 ;     0.00 ;  48925.3 ;     113806.83 ;    55.70 ;     130115.58 ;    63.68 ;   63.83 ;
   6 ;   78 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2461.88 ;     0.00 ;     0.00 ;     0.00 ;    9075.92 ;    -     ;    -     ;     0.00 ;   1435.4 ;       7167.15 ;    36.02 ;       7574.09 ;    38.07 ;   97.70 ;
   6 ;   78 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1509.59 ;     0.00 ;     0.00 ;     0.00 ;    8452.71 ;    -     ;    -     ;     0.00 ;   1435.4 ;       7167.15 ;    36.02 ;       7574.09 ;    38.07 ;   96.88 ;
   6 ;   78 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   771.60 ;     0.00 ;     0.00 ;     0.00 ;    6227.60 ;    -     ;    -     ;     0.00 ;   1435.4 ;       7167.15 ;    36.02 ;       7574.09 ;    38.07 ;   94.66 ;
   6 ;   78 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1376.76 ;     0.00 ;     0.00 ;     0.00 ;    7462.44 ;    -     ;    -     ;     0.00 ;   1435.4 ;       7167.15 ;    36.02 ;       7574.09 ;    38.07 ;   63.83 ;
   6 ;   78 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5877.24 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   7634.7 ;      35234.81 ;    68.28 ;      39757.38 ;    77.04 ;   96.94 ;
   6 ;   78 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5069.46 ;     0.00 ;     0.00 ;     0.00 ;    1942.94 ;    -     ;    -     ;     0.00 ;   7634.7 ;      35234.81 ;    68.28 ;      39757.38 ;    77.04 ;   96.88 ;
   6 ;   78 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2130.71 ;     0.00 ;     0.00 ;     0.00 ;    3108.29 ;    -     ;    -     ;     0.00 ;   7634.7 ;      35234.81 ;    68.28 ;      39757.38 ;    77.04 ;   94.66 ;
   6 ;   78 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3757.58 ;     0.00 ;     0.00 ;     0.00 ;    2436.70 ;    -     ;    -     ;     0.00 ;   7634.7 ;      35234.81 ;    68.28 ;      39757.38 ;    77.04 ;   63.83 ;
   6 ;   78 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11958.0 ;      11427.27 ;    80.47 ;      11237.23 ;    79.13 ;    0.00 ;
   6 ;   78 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11958.0 ;      11427.27 ;    80.47 ;      11237.23 ;    79.13 ;    0.00 ;
   6 ;   78 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11958.0 ;      11427.27 ;    80.47 ;      11237.23 ;    79.13 ;    0.00 ;
   6 ;   78 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11958.0 ;      11427.27 ;    80.47 ;      11237.23 ;    79.13 ;    0.00 ;
   6 ;   78 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
