***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   64 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   64 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32025.14 ;    56.93 ;     0.00 ;     0.00 ;    9135.28 ;  1900.00 ;  5797.76 ;     0.00 ;  43479.2 ;     103795.42 ;    50.80 ;     115515.55 ;    56.54 ;  131.28 ;
   6 ;   65 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29697.72 ;   115.60 ;     0.00 ;     0.00 ;    8265.58 ;  1900.00 ;  5852.76 ;     0.00 ;  43479.2 ;     103795.42 ;    50.80 ;     115515.55 ;    56.54 ;  131.27 ;
   6 ;   65 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23247.30 ;   115.60 ;     0.00 ;     0.00 ;    5552.80 ;  1900.00 ;  4248.82 ;     0.00 ;  43479.2 ;     103795.42 ;    50.80 ;     115515.55 ;    56.54 ;  125.39 ;
   6 ;   65 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 26963.65 ;   100.21 ;     0.00 ;     0.00 ;    7087.11 ;  1900.00 ;  5006.66 ;     0.00 ;  43479.2 ;     103795.42 ;    50.80 ;     115515.55 ;    56.54 ;  105.45 ;
   6 ;   65 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4558.50 ;     0.00 ;     0.00 ;     0.00 ;    6979.30 ;    -     ;    -     ;     0.00 ;   4618.4 ;       6393.22 ;    32.13 ;       9236.03 ;    46.42 ;  131.28 ;
   6 ;   65 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2905.27 ;     0.00 ;     0.00 ;     0.00 ;    7057.03 ;    -     ;    -     ;     0.00 ;   4618.4 ;       6393.22 ;    32.13 ;       9236.03 ;    46.42 ;  131.27 ;
   6 ;   65 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   918.33 ;     0.00 ;     0.00 ;     0.00 ;    6080.87 ;    -     ;    -     ;     0.00 ;   4618.4 ;       6393.22 ;    32.13 ;       9236.03 ;    46.42 ;  125.39 ;
   6 ;   65 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2308.72 ;     0.00 ;     0.00 ;     0.00 ;    6530.48 ;    -     ;    -     ;     0.00 ;   4618.4 ;       6393.22 ;    32.13 ;       9236.03 ;    46.42 ;  105.45 ;
   6 ;   65 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4589.71 ;     0.00 ;     0.00 ;     0.00 ;    1982.19 ;    -     ;    -     ;     0.00 ;   5021.8 ;      34788.89 ;    67.41 ;      37841.57 ;    73.33 ;  131.28 ;
   6 ;   65 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  3476.27 ;     0.00 ;     0.00 ;     0.00 ;    2709.03 ;    -     ;    -     ;     0.00 ;   5021.8 ;      34788.89 ;    67.41 ;      37841.57 ;    73.33 ;  131.27 ;
   6 ;   65 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1069.10 ;     0.00 ;  1317.77 ;     0.00 ;     0.00 ;     0.00 ;    3200.93 ;    -     ;    -     ;     0.00 ;   5021.8 ;      34788.89 ;    67.41 ;      37841.57 ;    73.33 ;  125.39 ;
   6 ;   65 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1120.52 ;     0.00 ;  2649.15 ;     0.00 ;     0.00 ;     0.00 ;    2773.41 ;    -     ;    -     ;     0.00 ;   5021.8 ;      34788.89 ;    67.41 ;      37841.57 ;    73.33 ;  105.45 ;
   6 ;   65 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12211.0 ;      11192.86 ;    78.82 ;      10887.78 ;    76.67 ;    0.00 ;
   6 ;   65 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12211.0 ;      11192.86 ;    78.82 ;      10887.78 ;    76.67 ;    0.00 ;
   6 ;   65 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12211.0 ;      11192.86 ;    78.82 ;      10887.78 ;    76.67 ;    0.00 ;
   6 ;   65 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12211.0 ;      11192.86 ;    78.82 ;      10887.78 ;    76.67 ;    0.00 ;
   6 ;   65 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   65 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   66 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32226.24 ;     0.00 ;     0.00 ;     0.00 ;    8915.36 ;  1900.00 ;  5797.76 ;     0.00 ;  45024.0 ;     103795.42 ;    50.80 ;     114616.62 ;    56.10 ;  100.08 ;
   6 ;   66 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30597.11 ;     0.00 ;     0.00 ;     0.00 ;    7288.69 ;  1900.00 ;  5852.76 ;     0.00 ;  45024.0 ;     103795.42 ;    50.80 ;     114616.62 ;    56.10 ;   99.73 ;
   6 ;   66 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23516.24 ;   101.32 ;     0.00 ;     0.00 ;    5307.68 ;  1900.00 ;  4248.82 ;     0.00 ;  45024.0 ;     103795.42 ;    50.80 ;     114616.62 ;    56.10 ;   96.64 ;
   6 ;   66 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27352.94 ;    52.54 ;     0.00 ;     0.00 ;    6688.25 ;  1900.00 ;  5006.66 ;     0.00 ;  45024.0 ;     103795.42 ;    50.80 ;     114616.62 ;    56.10 ;  105.45 ;
   6 ;   66 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4288.77 ;     0.00 ;     0.00 ;     0.00 ;    7249.03 ;    -     ;    -     ;     0.00 ;   2438.8 ;       6393.22 ;    32.13 ;       7170.53 ;    36.04 ;  100.08 ;
   6 ;   66 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2737.92 ;     0.00 ;     0.00 ;     0.00 ;    7224.38 ;    -     ;    -     ;     0.00 ;   2438.8 ;       6393.22 ;    32.13 ;       7170.53 ;    36.04 ;   99.73 ;
   6 ;   66 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   921.74 ;     0.00 ;     0.00 ;     0.00 ;    6077.46 ;    -     ;    -     ;     0.00 ;   2438.8 ;       6393.22 ;    32.13 ;       7170.53 ;    36.04 ;   96.64 ;
   6 ;   66 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2203.05 ;     0.00 ;     0.00 ;     0.00 ;    6636.15 ;    -     ;    -     ;     0.00 ;   2438.8 ;       6393.22 ;    32.13 ;       7170.53 ;    36.04 ;  105.45 ;
   6 ;   66 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5466.62 ;     0.00 ;     0.00 ;     0.00 ;    1932.38 ;    -     ;    -     ;     0.00 ;   8099.7 ;      34788.89 ;    67.41 ;      39981.82 ;    77.48 ;   98.97 ;
   6 ;   66 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4880.02 ;     0.00 ;     0.00 ;     0.00 ;    2132.38 ;    -     ;    -     ;     0.00 ;   8099.7 ;      34788.89 ;    67.41 ;      39981.82 ;    77.48 ;   98.96 ;
   6 ;   66 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1789.54 ;     0.00 ;     0.00 ;     0.00 ;    3449.46 ;    -     ;    -     ;     0.00 ;   8099.7 ;      34788.89 ;    67.41 ;      39981.82 ;    77.48 ;   96.64 ;
   6 ;   66 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3431.44 ;     0.00 ;     0.00 ;     0.00 ;    2762.84 ;    -     ;    -     ;     0.00 ;   8099.7 ;      34788.89 ;    67.41 ;      39981.82 ;    77.48 ;  105.45 ;
   6 ;   66 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  21519.0 ;      11192.86 ;    78.82 ;      11191.15 ;    78.81 ;    0.00 ;
   6 ;   66 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  21519.0 ;      11192.86 ;    78.82 ;      11191.15 ;    78.81 ;    0.00 ;
   6 ;   66 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  21519.0 ;      11192.86 ;    78.82 ;      11191.15 ;    78.81 ;    0.00 ;
   6 ;   66 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  21519.0 ;      11192.86 ;    78.82 ;      11191.15 ;    78.81 ;    0.00 ;
   6 ;   66 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   66 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   66 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   66 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   67 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 30982.41 ;    26.28 ;     0.00 ;     0.00 ;   10147.37 ;  1900.00 ;  5797.76 ;     0.00 ;  39054.7 ;     103795.42 ;    50.80 ;     111949.96 ;    54.79 ;  131.26 ;
   6 ;   67 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 28959.17 ;   115.60 ;     0.00 ;     0.00 ;    9004.13 ;  1900.00 ;  5852.76 ;     0.00 ;  39054.7 ;     103795.42 ;    50.80 ;     111949.96 ;    54.79 ;  130.50 ;
   6 ;   67 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22323.44 ;   115.60 ;     0.00 ;     0.00 ;    6476.66 ;  1900.00 ;  4248.82 ;     0.00 ;  39054.7 ;     103795.42 ;    50.80 ;     111949.96 ;    54.79 ;  125.38 ;
   6 ;   67 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 26049.21 ;    92.17 ;     0.00 ;     0.00 ;    7993.51 ;  1900.00 ;  5006.66 ;     0.00 ;  39054.7 ;     103795.42 ;    50.80 ;     111949.96 ;    54.79 ;  105.45 ;
   6 ;   67 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4608.44 ;     0.00 ;     0.00 ;     0.00 ;    6929.36 ;    -     ;    -     ;     0.00 ;   4187.6 ;       6393.22 ;    32.13 ;       8874.93 ;    44.60 ;  131.26 ;
   6 ;   67 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2989.05 ;     0.00 ;     0.00 ;     0.00 ;    6973.25 ;    -     ;    -     ;     0.00 ;   4187.6 ;       6393.22 ;    32.13 ;       8874.93 ;    44.60 ;  130.50 ;
   6 ;   67 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   805.50 ;     0.00 ;     0.00 ;     0.00 ;    6193.70 ;    -     ;    -     ;     0.00 ;   4187.6 ;       6393.22 ;    32.13 ;       8874.93 ;    44.60 ;  125.38 ;
   6 ;   67 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2281.68 ;     0.00 ;     0.00 ;     0.00 ;    6557.53 ;    -     ;    -     ;     0.00 ;   4187.6 ;       6393.22 ;    32.13 ;       8874.93 ;    44.60 ;  105.45 ;
   6 ;   67 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4850.87 ;     0.00 ;     0.00 ;     0.00 ;    1721.03 ;    -     ;    -     ;     0.00 ;   4980.4 ;      34788.89 ;    67.41 ;      38089.96 ;    73.81 ;  131.26 ;
   6 ;   67 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  3309.92 ;     0.00 ;     0.00 ;     0.00 ;    2875.38 ;    -     ;    -     ;     0.00 ;   4980.4 ;      34788.89 ;    67.41 ;      38089.96 ;    73.81 ;  130.50 ;
   6 ;   67 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1069.10 ;     0.00 ;  1328.77 ;     0.00 ;     0.00 ;     0.00 ;    3189.93 ;    -     ;    -     ;     0.00 ;   4980.4 ;      34788.89 ;    67.41 ;      38089.96 ;    73.81 ;  125.38 ;
   6 ;   67 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1120.52 ;     0.00 ;  2686.92 ;     0.00 ;     0.00 ;     0.00 ;    2735.64 ;    -     ;    -     ;     0.00 ;   4980.4 ;      34788.89 ;    67.41 ;      38089.96 ;    73.81 ;  105.45 ;
   6 ;   67 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12218.4 ;      11192.86 ;    78.82 ;      10694.61 ;    75.31 ;    0.00 ;
   6 ;   67 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12218.4 ;      11192.86 ;    78.82 ;      10694.61 ;    75.31 ;    0.00 ;
   6 ;   67 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12218.4 ;      11192.86 ;    78.82 ;      10694.61 ;    75.31 ;    0.00 ;
   6 ;   67 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12218.4 ;      11192.86 ;    78.82 ;      10694.61 ;    75.31 ;    0.00 ;
   6 ;   67 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   67 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   67 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   67 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   68 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31704.01 ;    13.61 ;     0.00 ;     0.00 ;    9451.20 ;  1900.00 ;  5797.76 ;     0.00 ;  48048.8 ;     103795.42 ;    50.80 ;     120292.18 ;    58.87 ;   99.77 ;
   6 ;   68 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29028.77 ;   115.60 ;     0.00 ;     0.00 ;    8972.63 ;  1900.00 ;  5852.76 ;     0.00 ;  48048.8 ;     103795.42 ;    50.80 ;     120292.18 ;    58.87 ;   99.19 ;
   6 ;   68 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22929.51 ;   115.60 ;     0.00 ;     0.00 ;    5908.69 ;  1900.00 ;  4248.82 ;     0.00 ;  48048.8 ;     103795.42 ;    50.80 ;     120292.18 ;    58.87 ;   94.44 ;
   6 ;   68 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26568.03 ;    88.84 ;     0.00 ;     0.00 ;    7509.47 ;  1900.00 ;  5006.66 ;     0.00 ;  48048.8 ;     103795.42 ;    50.80 ;     120292.18 ;    58.87 ;  105.45 ;
   6 ;   68 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4449.57 ;     0.00 ;     0.00 ;     0.00 ;    7088.23 ;    -     ;    -     ;     0.00 ;   4176.4 ;       6393.22 ;    32.13 ;       8893.39 ;    44.70 ;   99.77 ;
   6 ;   68 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2661.53 ;     0.00 ;     0.00 ;     0.00 ;    7300.77 ;    -     ;    -     ;     0.00 ;   4176.4 ;       6393.22 ;    32.13 ;       8893.39 ;    44.70 ;   99.19 ;
   6 ;   68 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   875.83 ;     0.00 ;     0.00 ;     0.00 ;    6123.37 ;    -     ;    -     ;     0.00 ;   4176.4 ;       6393.22 ;    32.13 ;       8893.39 ;    44.70 ;   94.44 ;
   6 ;   68 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2204.69 ;     0.00 ;     0.00 ;     0.00 ;    6634.51 ;    -     ;    -     ;     0.00 ;   4176.4 ;       6393.22 ;    32.13 ;       8893.39 ;    44.70 ;  105.45 ;
   6 ;   68 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5140.67 ;     0.00 ;     0.00 ;     0.00 ;    2258.33 ;    -     ;    -     ;     0.00 ;   5061.5 ;      34788.89 ;    67.41 ;      37510.30 ;    72.69 ;   99.77 ;
   6 ;   68 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4433.04 ;     0.00 ;     0.00 ;     0.00 ;    2579.36 ;    -     ;    -     ;     0.00 ;   5061.5 ;      34788.89 ;    67.41 ;      37510.30 ;    72.69 ;   99.19 ;
   6 ;   68 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1409.89 ;     0.00 ;     0.00 ;     0.00 ;    3829.11 ;    -     ;    -     ;     0.00 ;   5061.5 ;      34788.89 ;    67.41 ;      37510.30 ;    72.69 ;   94.44 ;
   6 ;   68 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3051.13 ;     0.00 ;     0.00 ;     0.00 ;    3143.16 ;    -     ;    -     ;     0.00 ;   5061.5 ;      34788.89 ;    67.41 ;      37510.30 ;    72.69 ;  105.45 ;
   6 ;   68 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14714.6 ;      11192.86 ;    78.82 ;      10818.88 ;    76.19 ;    0.00 ;
   6 ;   68 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14714.6 ;      11192.86 ;    78.82 ;      10818.88 ;    76.19 ;    0.00 ;
   6 ;   68 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14714.6 ;      11192.86 ;    78.82 ;      10818.88 ;    76.19 ;    0.00 ;
   6 ;   68 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14714.6 ;      11192.86 ;    78.82 ;      10818.88 ;    76.19 ;    0.00 ;
   6 ;   68 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   68 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   68 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
