-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   90 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5493.46 ;     0.00 ;     0.00 ;     0.00 ;    1905.54 ;    -     ;    -     ;     0.00 ;  11249.7 ;      35716.48 ;    69.21 ;      43745.21 ;    84.77 ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5041.76 ;     0.00 ;     0.00 ;     0.00 ;    1970.64 ;    -     ;    -     ;     0.00 ;  11249.7 ;      35716.48 ;    69.21 ;      43745.21 ;    84.77 ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2469.84 ;     0.00 ;     0.00 ;     0.00 ;    2769.16 ;    -     ;    -     ;     0.00 ;  11249.7 ;      35716.48 ;    69.21 ;      43745.21 ;    84.77 ;    0.00 ;
   6 ;   90 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3826.67 ;     0.00 ;     0.00 ;     0.00 ;    2367.61 ;    -     ;    -     ;     0.00 ;  11249.7 ;      35716.48 ;    69.21 ;      43745.21 ;    84.77 ;   81.04 ;
   6 ;   90 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17312.6 ;      11331.40 ;    79.80 ;      11321.37 ;    79.73 ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  17312.6 ;      11331.40 ;    79.80 ;      11321.37 ;    79.73 ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17312.6 ;      11331.40 ;    79.80 ;      11321.37 ;    79.73 ;    0.00 ;
   6 ;   90 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  17312.6 ;      11331.40 ;    79.80 ;      11321.37 ;    79.73 ;    0.00 ;
   6 ;   90 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   90 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   91 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32072.50 ;    44.73 ;     0.00 ;     0.00 ;    9075.73 ;  2377.25 ;  6629.00 ;     0.00 ;  49519.2 ;     113716.32 ;    55.66 ;     128699.65 ;    62.99 ;  120.61 ;
   6 ;   91 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29453.29 ;   115.60 ;     0.00 ;     0.00 ;    8510.01 ;  1900.00 ;  5861.38 ;     0.00 ;  49519.2 ;     113716.32 ;    55.66 ;     128699.65 ;    62.99 ;  119.10 ;
   6 ;   91 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23197.67 ;   115.60 ;     0.00 ;     0.00 ;    5640.53 ;  1900.00 ;  4462.66 ;     0.00 ;  49519.2 ;     113716.32 ;    55.66 ;     128699.65 ;    62.99 ;  115.95 ;
   6 ;   91 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 26896.77 ;    97.01 ;     0.00 ;     0.00 ;    7170.54 ;  2025.21 ;  5337.50 ;     0.00 ;  49519.2 ;     113716.32 ;    55.66 ;     128699.65 ;    62.99 ;   81.04 ;
   6 ;   91 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3523.54 ;     0.00 ;     0.00 ;     0.00 ;    8014.26 ;    -     ;    -     ;     0.00 ;   2422.8 ;       6063.24 ;    30.47 ;       7209.37 ;    36.23 ;  120.61 ;
   6 ;   91 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1559.04 ;     0.00 ;     0.00 ;     0.00 ;    8403.26 ;    -     ;    -     ;     0.00 ;   2422.8 ;       6063.24 ;    30.47 ;       7209.37 ;    36.23 ;  119.10 ;
   6 ;   91 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   774.08 ;     0.00 ;     0.00 ;     0.00 ;    6225.12 ;    -     ;    -     ;     0.00 ;   2422.8 ;       6063.24 ;    30.47 ;       7209.37 ;    36.23 ;  115.95 ;
   6 ;   91 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1667.40 ;     0.00 ;     0.00 ;     0.00 ;    7171.80 ;    -     ;    -     ;     0.00 ;   2422.8 ;       6063.24 ;    30.47 ;       7209.37 ;    36.23 ;   81.04 ;
   6 ;   91 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5682.61 ;     0.00 ;     0.00 ;     0.00 ;    1716.39 ;    -     ;    -     ;     0.00 ;   4807.4 ;      35716.48 ;    69.21 ;      37874.24 ;    73.39 ;  119.10 ;
   6 ;   91 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5064.28 ;     0.00 ;     0.00 ;     0.00 ;    1948.12 ;    -     ;    -     ;     0.00 ;   4807.4 ;      35716.48 ;    69.21 ;      37874.24 ;    73.39 ;  119.10 ;
   6 ;   91 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1854.88 ;     0.00 ;     0.00 ;     0.00 ;    3384.12 ;    -     ;    -     ;     0.00 ;   4807.4 ;      35716.48 ;    69.21 ;      37874.24 ;    73.39 ;  115.95 ;
   6 ;   91 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3562.36 ;     0.00 ;     0.00 ;     0.00 ;    2631.92 ;    -     ;    -     ;     0.00 ;   4807.4 ;      35716.48 ;    69.21 ;      37874.24 ;    73.39 ;   81.04 ;
   6 ;   91 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2220.30 ;     0.00 ; 16888.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11633.5 ;      11331.40 ;    79.80 ;      11168.45 ;    78.65 ;   99.33 ;
   6 ;   91 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2220.30 ;     0.00 ; 16802.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11633.5 ;      11331.40 ;    79.80 ;      11168.45 ;    78.65 ;   99.33 ;
   6 ;   91 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1843.91 ;     0.00 ; 15261.29 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11633.5 ;      11331.40 ;    79.80 ;      11168.45 ;    78.65 ;   97.66 ;
   6 ;   91 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2025.14 ;     0.00 ; 16025.96 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11633.5 ;      11331.40 ;    79.80 ;      11168.45 ;    78.65 ;    0.00 ;
   6 ;   91 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   99.33 ;
   6 ;   91 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   99.33 ;
   6 ;   91 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;   91 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32944.91 ;     1.18 ;     0.00 ;     0.00 ;    8197.87 ;  2377.25 ;  6629.00 ;     0.00 ;  47431.9 ;     113716.32 ;    55.66 ;     127538.89 ;    62.42 ;  106.49 ;
   6 ;   92 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29775.04 ;    88.29 ;     0.00 ;     0.00 ;    8199.04 ;  1900.00 ;  5861.38 ;     0.00 ;  47431.9 ;     113716.32 ;    55.66 ;     127538.89 ;    62.42 ;  105.31 ;
   6 ;   92 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23132.89 ;   115.60 ;     0.00 ;     0.00 ;    5705.31 ;  1900.00 ;  4462.66 ;     0.00 ;  47431.9 ;     113716.32 ;    55.66 ;     127538.89 ;    62.42 ;  101.72 ;
   6 ;   92 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27162.56 ;    79.60 ;     0.00 ;     0.00 ;    6905.69 ;  2025.21 ;  5337.50 ;     0.00 ;  47431.9 ;     113716.32 ;    55.66 ;     127538.89 ;    62.42 ;   81.04 ;
   6 ;   92 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2984.30 ;     0.00 ;     0.00 ;     0.00 ;    8553.50 ;    -     ;    -     ;     0.00 ;   2016.1 ;       6063.24 ;    30.47 ;       6884.08 ;    34.60 ;  106.49 ;
   6 ;   92 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1627.89 ;     0.00 ;     0.00 ;     0.00 ;    8334.41 ;    -     ;    -     ;     0.00 ;   2016.1 ;       6063.24 ;    30.47 ;       6884.08 ;    34.60 ;  105.31 ;
   6 ;   92 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   835.23 ;     0.00 ;     0.00 ;     0.00 ;    6163.97 ;    -     ;    -     ;     0.00 ;   2016.1 ;       6063.24 ;    30.47 ;       6884.08 ;    34.60 ;  101.72 ;
   6 ;   92 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1572.73 ;     0.00 ;     0.00 ;     0.00 ;    7266.47 ;    -     ;    -     ;     0.00 ;   2016.1 ;       6063.24 ;    30.47 ;       6884.08 ;    34.60 ;   81.04 ;
   6 ;   92 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5343.98 ;     0.00 ;     0.00 ;     0.00 ;    2055.02 ;    -     ;    -     ;     0.00 ;   6027.9 ;      35716.48 ;    69.21 ;      39576.21 ;    76.69 ;  106.49 ;
   6 ;   92 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4684.47 ;     0.00 ;     0.00 ;     0.00 ;    2327.93 ;    -     ;    -     ;     0.00 ;   6027.9 ;      35716.48 ;    69.21 ;      39576.21 ;    76.69 ;  105.31 ;
   6 ;   92 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1444.76 ;     0.00 ;     0.00 ;     0.00 ;    3794.24 ;    -     ;    -     ;     0.00 ;   6027.9 ;      35716.48 ;    69.21 ;      39576.21 ;    76.69 ;  101.72 ;
   6 ;   92 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3177.64 ;     0.00 ;     0.00 ;     0.00 ;    3016.64 ;    -     ;    -     ;     0.00 ;   6027.9 ;      35716.48 ;    69.21 ;      39576.21 ;    76.69 ;   81.04 ;
   6 ;   92 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13452.4 ;      11331.40 ;    79.80 ;      11057.46 ;    77.87 ;    0.00 ;
   6 ;   92 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13452.4 ;      11331.40 ;    79.80 ;      11057.46 ;    77.87 ;    0.00 ;
   6 ;   92 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13452.4 ;      11331.40 ;    79.80 ;      11057.46 ;    77.87 ;    0.00 ;
   6 ;   92 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13452.4 ;      11331.40 ;    79.80 ;      11057.46 ;    77.87 ;    0.00 ;
   6 ;   92 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32982.40 ;     4.23 ;     0.00 ;     0.00 ;    8125.33 ;  2377.25 ;  6629.00 ;     0.00 ;  38753.4 ;     113716.32 ;    55.66 ;     122249.41 ;    59.83 ;  132.90 ;
   6 ;   93 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30881.06 ;   104.35 ;     0.00 ;     0.00 ;    7070.99 ;  1900.00 ;  5861.38 ;     0.00 ;  38753.4 ;     113716.32 ;    55.66 ;     122249.41 ;    59.83 ;  132.88 ;
   6 ;   93 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23126.37 ;   115.60 ;     0.00 ;     0.00 ;    5673.73 ;  1900.00 ;  4462.66 ;     0.00 ;  38753.4 ;     113716.32 ;    55.66 ;     122249.41 ;    59.83 ;  128.73 ;
   6 ;   93 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 27411.39 ;    83.92 ;     0.00 ;     0.00 ;    6623.09 ;  2025.21 ;  5337.50 ;     0.00 ;  38753.4 ;     113716.32 ;    55.66 ;     122249.41 ;    59.83 ;   81.04 ;
   6 ;   93 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3166.34 ;     0.00 ;     0.00 ;     0.00 ;    8371.46 ;    -     ;    -     ;     0.00 ;   1705.6 ;       6063.24 ;    30.47 ;       6406.91 ;    32.20 ;  132.90 ;
   6 ;   93 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2262.80 ;     0.00 ;     0.00 ;     0.00 ;    7699.50 ;    -     ;    -     ;     0.00 ;   1705.6 ;       6063.24 ;    30.47 ;       6406.91 ;    32.20 ;  132.88 ;
   6 ;   93 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   906.65 ;     0.00 ;     0.00 ;     0.00 ;    6092.55 ;    -     ;    -     ;     0.00 ;   1705.6 ;       6063.24 ;    30.47 ;       6406.91 ;    32.20 ;  128.73 ;
   6 ;   93 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1796.65 ;     0.00 ;     0.00 ;     0.00 ;    7042.55 ;    -     ;    -     ;     0.00 ;   1705.6 ;       6063.24 ;    30.47 ;       6406.91 ;    32.20 ;   81.04 ;
   6 ;   93 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4552.91 ;     0.00 ;     0.00 ;     0.00 ;    2018.99 ;    -     ;    -     ;     0.00 ;   4197.8 ;      35716.48 ;    69.21 ;      38239.92 ;    74.10 ;  132.90 ;
   6 ;   93 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  3602.74 ;     0.00 ;     0.00 ;     0.00 ;    2582.56 ;    -     ;    -     ;     0.00 ;   4197.8 ;      35716.48 ;    69.21 ;      38239.92 ;    74.10 ;  132.88 ;
   6 ;   93 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1337.83 ;     0.00 ;     0.00 ;     0.00 ;    3074.07 ;    -     ;    -     ;     0.00 ;   4197.8 ;      35716.48 ;    69.21 ;      38239.92 ;    74.10 ;  128.73 ;
   6 ;   93 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  2677.62 ;     0.00 ;     0.00 ;     0.00 ;    2689.57 ;    -     ;    -     ;     0.00 ;   4197.8 ;      35716.48 ;    69.21 ;      38239.92 ;    74.10 ;   81.04 ;
   6 ;   93 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10969.6 ;      11331.40 ;    79.80 ;      10922.39 ;    76.92 ;    0.00 ;
   6 ;   93 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10969.6 ;      11331.40 ;    79.80 ;      10922.39 ;    76.92 ;    0.00 ;
   6 ;   93 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  10969.6 ;      11331.40 ;    79.80 ;      10922.39 ;    76.92 ;    0.00 ;
   6 ;   93 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  10969.6 ;      11331.40 ;    79.80 ;      10922.39 ;    76.92 ;    0.00 ;
   6 ;   93 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32669.98 ;    49.61 ;     0.00 ;     0.00 ;    8483.13 ;  2377.25 ;  6629.00 ;     0.00 ;  46619.7 ;     113716.32 ;    55.66 ;     128462.72 ;    62.87 ;  120.56 ;
   6 ;   94 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30903.36 ;   115.60 ;     0.00 ;     0.00 ;    7059.94 ;  1900.00 ;  5861.38 ;     0.00 ;  46619.7 ;     113716.32 ;    55.66 ;     128462.72 ;    62.87 ;  119.86 ;
   6 ;   94 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23602.36 ;   115.60 ;     0.00 ;     0.00 ;    5235.84 ;  1900.00 ;  4462.66 ;     0.00 ;  46619.7 ;     113716.32 ;    55.66 ;     128462.72 ;    62.87 ;  115.57 ;
   6 ;   94 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27581.12 ;    98.29 ;     0.00 ;     0.00 ;    6487.48 ;  2025.21 ;  5337.50 ;     0.00 ;  46619.7 ;     113716.32 ;    55.66 ;     128462.72 ;    62.87 ;   81.04 ;
   6 ;   94 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2930.94 ;     0.00 ;     0.00 ;     0.00 ;    8606.86 ;    -     ;    -     ;     0.00 ;   1557.3 ;       6063.24 ;    30.47 ;       6472.47 ;    32.53 ;  120.56 ;
   6 ;   94 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1734.93 ;     0.00 ;     0.00 ;     0.00 ;    8227.37 ;    -     ;    -     ;     0.00 ;   1557.3 ;       6063.24 ;    30.47 ;       6472.47 ;    32.53 ;  119.86 ;
   6 ;   94 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   762.12 ;     0.00 ;     0.00 ;     0.00 ;    6237.08 ;    -     ;    -     ;     0.00 ;   1557.3 ;       6063.24 ;    30.47 ;       6472.47 ;    32.53 ;  115.57 ;
   6 ;   94 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1544.28 ;     0.00 ;     0.00 ;     0.00 ;    7294.92 ;    -     ;    -     ;     0.00 ;   1557.3 ;       6063.24 ;    30.47 ;       6472.47 ;    32.53 ;   81.04 ;
   6 ;   94 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5682.61 ;     0.00 ;     0.00 ;     0.00 ;    1716.39 ;    -     ;    -     ;     0.00 ;   5678.8 ;      35716.48 ;    69.21 ;      38825.22 ;    75.23 ;  119.43 ;
   6 ;   94 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5236.90 ;     0.00 ;     0.00 ;     0.00 ;    1775.50 ;    -     ;    -     ;     0.00 ;   5678.8 ;      35716.48 ;    69.21 ;      38825.22 ;    75.23 ;  119.43 ;
   6 ;   94 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1871.56 ;     0.00 ;     0.00 ;     0.00 ;    3367.44 ;    -     ;    -     ;     0.00 ;   5678.8 ;      35716.48 ;    69.21 ;      38825.22 ;    75.23 ;  115.57 ;
   6 ;   94 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3608.84 ;     0.00 ;     0.00 ;     0.00 ;    2585.45 ;    -     ;    -     ;     0.00 ;   5678.8 ;      35716.48 ;    69.21 ;      38825.22 ;    75.23 ;   81.04 ;
