-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;  136 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23787.92 ;   115.60 ;     0.00 ;     0.00 ;    5680.28 ;  1900.00 ;  4648.15 ;     0.00 ;  55449.2 ;     113741.51 ;    55.67 ;     135122.56 ;    66.13 ;   69.10 ;
   6 ;  136 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27752.54 ;    84.14 ;     0.00 ;     0.00 ;    6950.25 ;  2027.92 ;  5434.53 ;     0.00 ;  55449.2 ;     113741.51 ;    55.67 ;     135122.56 ;    66.13 ;   80.90 ;
   6 ;  136 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  3037.75 ;     0.00 ;     0.00 ;     0.00 ;    8617.25 ;    -     ;    -     ;     0.00 ;   1128.6 ;       6116.86 ;    30.74 ;       6038.08 ;    30.35 ;   72.99 ;
   6 ;  136 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2027.45 ;     0.00 ;     0.00 ;     0.00 ;    8052.05 ;    -     ;    -     ;     0.00 ;   1128.6 ;       6116.86 ;    30.74 ;       6038.08 ;    30.35 ;   72.30 ;
   6 ;  136 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   744.82 ;     0.00 ;     0.00 ;     0.00 ;    6371.58 ;    -     ;    -     ;     0.00 ;   1128.6 ;       6116.86 ;    30.74 ;       6038.08 ;    30.35 ;   69.10 ;
   6 ;  136 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  1627.43 ;     0.00 ;     0.00 ;     0.00 ;    7328.97 ;    -     ;    -     ;     0.00 ;   1128.6 ;       6116.86 ;    30.74 ;       6038.08 ;    30.35 ;   80.90 ;
   6 ;  136 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5564.61 ;     0.00 ;     0.00 ;     0.00 ;    1834.39 ;    -     ;    -     ;     0.00 ;   9255.7 ;      35553.59 ;    68.89 ;      41556.05 ;    80.53 ;   69.91 ;
   6 ;  136 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5060.39 ;     0.00 ;     0.00 ;     0.00 ;    1952.01 ;    -     ;    -     ;     0.00 ;   9255.7 ;      35553.59 ;    68.89 ;      41556.05 ;    80.53 ;   69.91 ;
   6 ;  136 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2447.91 ;     0.00 ;     0.00 ;     0.00 ;    2791.09 ;    -     ;    -     ;     0.00 ;   9255.7 ;      35553.59 ;    68.89 ;      41556.05 ;    80.53 ;   69.10 ;
   6 ;  136 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3838.05 ;     0.00 ;     0.00 ;     0.00 ;    2356.23 ;    -     ;    -     ;     0.00 ;   9255.7 ;      35553.59 ;    68.89 ;      41556.05 ;    80.53 ;   80.90 ;
   6 ;  136 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16009.9 ;      11316.85 ;    79.69 ;      11307.36 ;    79.63 ;    0.00 ;
   6 ;  136 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16009.9 ;      11316.85 ;    79.69 ;      11307.36 ;    79.63 ;    0.00 ;
   6 ;  136 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16009.9 ;      11316.85 ;    79.69 ;      11307.36 ;    79.63 ;    0.00 ;
   6 ;  136 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16009.9 ;      11316.85 ;    79.69 ;      11307.36 ;    79.63 ;    0.00 ;
   6 ;  136 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  136 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  137 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 31335.65 ;     0.00 ;     0.00 ;     0.00 ;   10335.95 ;  2387.59 ;  6629.00 ;     0.00 ;  53907.8 ;     113741.51 ;    55.67 ;     132703.63 ;    64.95 ;   84.23 ;
   6 ;  137 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29042.79 ;    90.16 ;     0.00 ;     0.00 ;    9463.17 ;  1900.00 ;  5865.27 ;     0.00 ;  53907.8 ;     113741.51 ;    55.67 ;     132703.63 ;    64.95 ;   83.32 ;
   6 ;  137 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23260.76 ;   115.60 ;     0.00 ;     0.00 ;    6107.44 ;  1900.00 ;  4648.15 ;     0.00 ;  53907.8 ;     113741.51 ;    55.67 ;     132703.63 ;    64.95 ;   80.42 ;
   6 ;  137 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26646.22 ;    79.70 ;     0.00 ;     0.00 ;    7952.13 ;  2027.92 ;  5434.53 ;     0.00 ;  53907.8 ;     113741.51 ;    55.67 ;     132703.63 ;    64.95 ;   80.90 ;
   6 ;  137 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  5086.22 ;     0.00 ;     0.00 ;     0.00 ;    6568.78 ;    -     ;    -     ;     0.00 ;   3468.7 ;       6116.86 ;    30.74 ;       7677.68 ;    38.59 ;   84.23 ;
   6 ;  137 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2782.94 ;     0.00 ;     0.00 ;     0.00 ;    7296.56 ;    -     ;    -     ;     0.00 ;   3468.7 ;       6116.86 ;    30.74 ;       7677.68 ;    38.59 ;   83.32 ;
   6 ;  137 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;  1026.94 ;     0.00 ;     0.00 ;     0.00 ;    6089.46 ;    -     ;    -     ;     0.00 ;   3468.7 ;       6116.86 ;    30.74 ;       7677.68 ;    38.59 ;   80.42 ;
   6 ;  137 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  2476.68 ;     0.00 ;     0.00 ;     0.00 ;    6479.72 ;    -     ;    -     ;     0.00 ;   3468.7 ;       6116.86 ;    30.74 ;       7677.68 ;    38.59 ;   80.90 ;
   6 ;  137 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5493.46 ;     0.00 ;     0.00 ;     0.00 ;    1905.54 ;    -     ;    -     ;     0.00 ;   7827.8 ;      35553.59 ;    68.89 ;      40199.79 ;    77.90 ;   82.36 ;
   6 ;  137 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4906.86 ;     0.00 ;     0.00 ;     0.00 ;    2105.54 ;    -     ;    -     ;     0.00 ;   7827.8 ;      35553.59 ;    68.89 ;      40199.79 ;    77.90 ;   81.72 ;
   6 ;  137 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2056.77 ;     0.00 ;     0.00 ;     0.00 ;    3182.23 ;    -     ;    -     ;     0.00 ;   7827.8 ;      35553.59 ;    68.89 ;      40199.79 ;    77.90 ;   80.42 ;
   6 ;  137 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3582.93 ;     0.00 ;     0.00 ;     0.00 ;    2611.35 ;    -     ;    -     ;     0.00 ;   7827.8 ;      35553.59 ;    68.89 ;      40199.79 ;    77.90 ;   80.90 ;
   6 ;  137 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14963.5 ;      11316.85 ;    79.69 ;      11249.28 ;    79.22 ;    0.00 ;
   6 ;  137 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14963.5 ;      11316.85 ;    79.69 ;      11249.28 ;    79.22 ;    0.00 ;
   6 ;  137 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14963.5 ;      11316.85 ;    79.69 ;      11249.28 ;    79.22 ;    0.00 ;
   6 ;  137 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14963.5 ;      11316.85 ;    79.69 ;      11249.28 ;    79.22 ;    0.00 ;
   6 ;  137 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  137 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  137 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  137 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  138 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32205.97 ;     0.00 ;     0.00 ;     0.00 ;    8897.53 ;  2387.59 ;  6629.00 ;     0.00 ;  44344.9 ;     113741.51 ;    55.67 ;     124252.17 ;    60.81 ;  120.07 ;
   6 ;  138 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29630.24 ;     0.00 ;     0.00 ;     0.00 ;    8217.46 ;  1900.00 ;  5865.27 ;     0.00 ;  44344.9 ;     113741.51 ;    55.67 ;     124252.17 ;    60.81 ;  118.98 ;
   6 ;  138 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24014.81 ;   106.65 ;     0.00 ;     0.00 ;    4814.44 ;  1900.00 ;  4648.15 ;     0.00 ;  44344.9 ;     113741.51 ;    55.67 ;     124252.17 ;    60.81 ;  116.36 ;
   6 ;  138 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27394.27 ;    55.30 ;     0.00 ;     0.00 ;    6631.34 ;  2027.92 ;  5434.53 ;     0.00 ;  44344.9 ;     113741.51 ;    55.67 ;     124252.17 ;    60.81 ;   80.90 ;
   6 ;  138 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2923.25 ;     0.00 ;     0.00 ;     0.00 ;    8614.55 ;    -     ;    -     ;     0.00 ;   2086.2 ;       6116.86 ;    30.74 ;       6964.34 ;    35.00 ;  120.07 ;
   6 ;  138 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1795.78 ;     0.00 ;     0.00 ;     0.00 ;    8166.52 ;    -     ;    -     ;     0.00 ;   2086.2 ;       6116.86 ;    30.74 ;       6964.34 ;    35.00 ;  118.98 ;
   6 ;  138 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   906.39 ;     0.00 ;     0.00 ;     0.00 ;    6092.81 ;    -     ;    -     ;     0.00 ;   2086.2 ;       6116.86 ;    30.74 ;       6964.34 ;    35.00 ;  116.36 ;
   6 ;  138 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1630.40 ;     0.00 ;     0.00 ;     0.00 ;    7208.80 ;    -     ;    -     ;     0.00 ;   2086.2 ;       6116.86 ;    30.74 ;       6964.34 ;    35.00 ;   80.90 ;
   6 ;  138 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  6100.82 ;     0.00 ;     0.00 ;     0.00 ;    1298.18 ;    -     ;    -     ;     0.00 ;   5766.3 ;      35553.59 ;    68.89 ;      38522.18 ;    74.65 ;  119.65 ;
   6 ;  138 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5079.32 ;     0.00 ;     0.00 ;     0.00 ;    1933.08 ;    -     ;    -     ;     0.00 ;   5766.3 ;      35553.59 ;    68.89 ;      38522.18 ;    74.65 ;  118.98 ;
   6 ;  138 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2024.71 ;     0.00 ;     0.00 ;     0.00 ;    3214.29 ;    -     ;    -     ;     0.00 ;   5766.3 ;      35553.59 ;    68.89 ;      38522.18 ;    74.65 ;  116.36 ;
   6 ;  138 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3763.43 ;     0.00 ;     0.00 ;     0.00 ;    2430.85 ;    -     ;    -     ;     0.00 ;   5766.3 ;      35553.59 ;    68.89 ;      38522.18 ;    74.65 ;   80.90 ;
   6 ;  138 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2220.30 ;     0.00 ; 16888.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10729.6 ;      11316.85 ;    79.69 ;      10982.82 ;    77.34 ;  118.35 ;
   6 ;  138 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2220.30 ;     0.00 ; 16802.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10729.6 ;      11316.85 ;    79.69 ;      10982.82 ;    77.34 ;  118.35 ;
   6 ;  138 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2220.30 ;     0.00 ; 14163.49 ;     0.00 ;     0.00 ;     0.00 ;  -10978.59 ;    -     ;    -     ;     0.00 ;  10729.6 ;      11316.85 ;    79.69 ;      10982.82 ;    77.34 ;  116.36 ;
   6 ;  138 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2220.30 ;     0.00 ; 15456.73 ;     0.00 ;     0.00 ;     0.00 ;  -11951.86 ;    -     ;    -     ;     0.00 ;  10729.6 ;      11316.85 ;    79.69 ;      10982.82 ;    77.34 ;    0.00 ;
   6 ;  138 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  118.35 ;
   6 ;  138 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  118.35 ;
   6 ;  138 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  116.36 ;
   6 ;  138 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33496.24 ;     7.97 ;     0.00 ;     0.00 ;    8283.33 ;  2387.59 ;  6629.00 ;     0.00 ;  59308.7 ;     113741.51 ;    55.67 ;     137918.63 ;    67.50 ;   51.19 ;
   6 ;  139 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30778.70 ;   115.60 ;     0.00 ;     0.00 ;    7852.70 ;  1900.00 ;  5865.27 ;     0.00 ;  59308.7 ;     113741.51 ;    55.67 ;     137918.63 ;    67.50 ;   50.40 ;
   6 ;  139 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 24932.28 ;   115.60 ;     0.00 ;     0.00 ;    4535.92 ;  1900.00 ;  4648.15 ;     0.00 ;  59308.7 ;     113741.51 ;    55.67 ;     137918.63 ;    67.50 ;   48.14 ;
   6 ;  139 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 28460.16 ;    87.36 ;     0.00 ;     0.00 ;    6245.86 ;  2027.92 ;  5434.53 ;     0.00 ;  59308.7 ;     113741.51 ;    55.67 ;     137918.63 ;    67.50 ;   80.90 ;
   6 ;  139 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2435.05 ;     0.00 ;     0.00 ;     0.00 ;    9394.95 ;    -     ;    -     ;     0.00 ;   1274.8 ;       6116.86 ;    30.74 ;       6385.68 ;    32.09 ;   51.19 ;
   6 ;  139 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1421.97 ;     0.00 ;     0.00 ;     0.00 ;    8832.53 ;    -     ;    -     ;     0.00 ;   1274.8 ;       6116.86 ;    30.74 ;       6385.68 ;    32.09 ;   50.40 ;
   6 ;  139 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   757.57 ;     0.00 ;     0.00 ;     0.00 ;    6533.83 ;    -     ;    -     ;     0.00 ;   1274.8 ;       6116.86 ;    30.74 ;       6385.68 ;    32.09 ;   48.14 ;
   6 ;  139 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1343.24 ;     0.00 ;     0.00 ;     0.00 ;    7788.16 ;    -     ;    -     ;     0.00 ;   1274.8 ;       6116.86 ;    30.74 ;       6385.68 ;    32.09 ;   80.90 ;
   6 ;  139 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5448.28 ;     0.00 ;     0.00 ;     0.00 ;    1950.72 ;    -     ;    -     ;     0.00 ;  11114.3 ;      35553.59 ;    68.89 ;      43712.79 ;    84.71 ;   50.41 ;
   6 ;  139 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4832.36 ;     0.00 ;     0.00 ;     0.00 ;    2180.04 ;    -     ;    -     ;     0.00 ;  11114.3 ;      35553.59 ;    68.89 ;      43712.79 ;    84.71 ;   50.40 ;
   6 ;  139 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1412.10 ;     0.00 ;     0.00 ;     0.00 ;    3826.90 ;    -     ;    -     ;     0.00 ;  11114.3 ;      35553.59 ;    68.89 ;      43712.79 ;    84.71 ;   48.14 ;
   6 ;  139 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3220.47 ;     0.00 ;     0.00 ;     0.00 ;    2973.81 ;    -     ;    -     ;     0.00 ;  11114.3 ;      35553.59 ;    68.89 ;      43712.79 ;    84.71 ;   80.90 ;
   6 ;  139 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  18590.6 ;      11316.85 ;    79.69 ;      11459.27 ;    80.70 ;    0.00 ;
   6 ;  139 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  18590.6 ;      11316.85 ;    79.69 ;      11459.27 ;    80.70 ;    0.00 ;
   6 ;  139 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  18590.6 ;      11316.85 ;    79.69 ;      11459.27 ;    80.70 ;    0.00 ;
   6 ;  139 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  18590.6 ;      11316.85 ;    79.69 ;      11459.27 ;    80.70 ;    0.00 ;
   6 ;  139 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  139 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;  140 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33046.93 ;    26.27 ;     0.00 ;     0.00 ;    8120.93 ;  2387.59 ;  6629.00 ;     0.00 ;  48642.1 ;     113741.51 ;    55.67 ;     128748.35 ;    63.01 ;  106.54 ;
   6 ;  140 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30723.70 ;   115.60 ;     0.00 ;     0.00 ;    7277.70 ;  1900.00 ;  5865.27 ;     0.00 ;  48642.1 ;     113741.51 ;    55.67 ;     128748.35 ;    63.01 ;  105.64 ;
   6 ;  140 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23639.85 ;   115.60 ;     0.00 ;     0.00 ;    5198.35 ;  1900.00 ;  4648.15 ;     0.00 ;  48642.1 ;     113741.51 ;    55.67 ;     128748.35 ;    63.01 ;  102.67 ;
   6 ;  140 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27660.08 ;    92.16 ;     0.00 ;     0.00 ;    6420.74 ;  2027.92 ;  5434.53 ;     0.00 ;  48642.1 ;     113741.51 ;    55.67 ;     128748.35 ;    63.01 ;   80.90 ;
   6 ;  140 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2639.18 ;     0.00 ;     0.00 ;     0.00 ;    8898.62 ;    -     ;    -     ;     0.00 ;   1825.7 ;       6116.86 ;    30.74 ;       6859.99 ;    34.48 ;  106.54 ;
   6 ;  140 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1520.68 ;     0.00 ;     0.00 ;     0.00 ;    8441.62 ;    -     ;    -     ;     0.00 ;   1825.7 ;       6116.86 ;    30.74 ;       6859.99 ;    34.48 ;  105.64 ;
