-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   67 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3776.50 ;   393.00 ; 26063.79 ;    93.65 ;     0.00 ;     0.00 ;    7780.41 ;  1900.00 ;  4786.14 ;     0.00 ;  37379.8 ;      97870.59 ;    47.90 ;     104153.56 ;    50.98 ;  116.86 ;
   6 ;   67 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3727.40 ;     0.00 ;     0.00 ;     0.00 ;    7810.40 ;    -     ;    -     ;     0.00 ;   3032.7 ;       4852.61 ;    24.39 ;       6654.43 ;    33.44 ;  157.04 ;
   6 ;   67 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1793.85 ;     0.00 ;     0.00 ;     0.00 ;    8168.45 ;    -     ;    -     ;     0.00 ;   3032.7 ;       4852.61 ;    24.39 ;       6654.43 ;    33.44 ;  155.70 ;
   6 ;   67 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   650.87 ;     0.00 ;     0.00 ;     0.00 ;    6348.33 ;    -     ;    -     ;     0.00 ;   3032.7 ;       4852.61 ;    24.39 ;       6654.43 ;    33.44 ;  149.48 ;
   6 ;   67 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1708.45 ;     0.00 ;     0.00 ;     0.00 ;    7130.75 ;    -     ;    -     ;     0.00 ;   3032.7 ;       4852.61 ;    24.39 ;       6654.43 ;    33.44 ;  116.86 ;
   6 ;   67 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4685.14 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   5116.0 ;      35198.92 ;    68.21 ;      38455.76 ;    74.52 ;  155.19 ;
   6 ;   67 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  4098.54 ;     0.00 ;     0.00 ;     0.00 ;    1721.76 ;    -     ;    -     ;     0.00 ;   5116.0 ;      35198.92 ;    68.21 ;      38455.76 ;    74.52 ;  155.19 ;
   6 ;   67 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1384.57 ;     0.00 ;     0.00 ;     0.00 ;    2662.33 ;    -     ;    -     ;     0.00 ;   5116.0 ;      35198.92 ;    68.21 ;      38455.76 ;    74.52 ;  149.48 ;
   6 ;   67 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2845.18 ;     0.00 ;     0.00 ;     0.00 ;    2157.00 ;    -     ;    -     ;     0.00 ;   5116.0 ;      35198.92 ;    68.21 ;      38455.76 ;    74.52 ;  116.86 ;
   6 ;   67 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12150.5 ;      11004.39 ;    77.49 ;      10476.44 ;    73.77 ;    0.00 ;
   6 ;   67 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12150.5 ;      11004.39 ;    77.49 ;      10476.44 ;    73.77 ;    0.00 ;
   6 ;   67 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12150.5 ;      11004.39 ;    77.49 ;      10476.44 ;    73.77 ;    0.00 ;
   6 ;   67 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12150.5 ;      11004.39 ;    77.49 ;      10476.44 ;    73.77 ;    0.00 ;
   6 ;   67 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   67 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   67 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   67 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   68 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 31712.20 ;    15.90 ;     0.00 ;     0.00 ;    9407.20 ;  1900.00 ;  5789.59 ;     0.00 ;  46134.6 ;      97870.59 ;    47.90 ;     112222.57 ;    54.92 ;  131.57 ;
   6 ;   68 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29070.51 ;   115.60 ;     0.00 ;     0.00 ;    8892.79 ;  1900.00 ;  5844.59 ;     0.00 ;  46134.6 ;      97870.59 ;    47.90 ;     112222.57 ;    54.92 ;  130.45 ;
   6 ;   68 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23110.97 ;   115.60 ;     0.00 ;     0.00 ;    5689.13 ;  1900.00 ;  3831.12 ;     0.00 ;  46134.6 ;      97870.59 ;    47.90 ;     112222.57 ;    54.92 ;  125.33 ;
   6 ;   68 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 26673.42 ;    89.44 ;     0.00 ;     0.00 ;    7366.58 ;  1900.00 ;  4786.14 ;     0.00 ;  46134.6 ;      97870.59 ;    47.90 ;     112222.57 ;    54.92 ;  116.86 ;
   6 ;   68 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3952.96 ;     0.00 ;     0.00 ;     0.00 ;    7584.84 ;    -     ;    -     ;     0.00 ;   3095.4 ;       4852.61 ;    24.39 ;       6596.32 ;    33.15 ;  131.57 ;
   6 ;   68 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2008.37 ;     0.00 ;     0.00 ;     0.00 ;    7953.93 ;    -     ;    -     ;     0.00 ;   3095.4 ;       4852.61 ;    24.39 ;       6596.32 ;    33.15 ;  130.45 ;
   6 ;   68 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   754.30 ;     0.00 ;     0.00 ;     0.00 ;    6244.90 ;    -     ;    -     ;     0.00 ;   3095.4 ;       4852.61 ;    24.39 ;       6596.32 ;    33.15 ;  125.33 ;
   6 ;   68 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1868.27 ;     0.00 ;     0.00 ;     0.00 ;    6970.94 ;    -     ;    -     ;     0.00 ;   3095.4 ;       4852.61 ;    24.39 ;       6596.32 ;    33.15 ;  116.86 ;
   6 ;   68 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4774.34 ;     0.00 ;     0.00 ;     0.00 ;    1797.56 ;    -     ;    -     ;     0.00 ;   5187.7 ;      35198.92 ;    68.21 ;      38144.33 ;    73.92 ;  129.15 ;
   6 ;   68 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  4187.43 ;     0.00 ;     0.00 ;     0.00 ;    1997.87 ;    -     ;    -     ;     0.00 ;   5187.7 ;      35198.92 ;    68.21 ;      38144.33 ;    73.92 ;  129.15 ;
   6 ;   68 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   680.13 ;     0.00 ;  1403.05 ;     0.00 ;     0.00 ;     0.00 ;    3504.61 ;    -     ;    -     ;     0.00 ;   5187.7 ;      35198.92 ;    68.21 ;      38144.33 ;    73.92 ;  125.33 ;
   6 ;   68 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   918.84 ;     0.00 ;  2897.65 ;     0.00 ;     0.00 ;     0.00 ;    2726.60 ;    -     ;    -     ;     0.00 ;   5187.7 ;      35198.92 ;    68.21 ;      38144.33 ;    73.92 ;  116.86 ;
   6 ;   68 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14649.5 ;      11004.39 ;    77.49 ;      10573.97 ;    74.46 ;    0.00 ;
   6 ;   68 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14649.5 ;      11004.39 ;    77.49 ;      10573.97 ;    74.46 ;    0.00 ;
   6 ;   68 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14649.5 ;      11004.39 ;    77.49 ;      10573.97 ;    74.46 ;    0.00 ;
   6 ;   68 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14649.5 ;      11004.39 ;    77.49 ;      10573.97 ;    74.46 ;    0.00 ;
   6 ;   68 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   68 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   68 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   68 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   69 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33461.02 ;     4.23 ;     0.00 ;     0.00 ;    7446.71 ;  1900.00 ;  5789.59 ;     0.00 ;  39742.5 ;      97870.59 ;    47.90 ;     104870.43 ;    51.33 ;  146.59 ;
   6 ;   69 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 29823.48 ;    94.31 ;     0.00 ;     0.00 ;    7918.53 ;  1900.00 ;  5844.59 ;     0.00 ;  39742.5 ;      97870.59 ;    47.90 ;     104870.43 ;    51.33 ;  144.18 ;
   6 ;   69 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22577.35 ;   115.60 ;     0.00 ;     0.00 ;    6222.75 ;  1900.00 ;  3831.12 ;     0.00 ;  39742.5 ;      97870.59 ;    47.90 ;     104870.43 ;    51.33 ;  136.43 ;
   6 ;   69 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3672.80 ;   393.00 ; 27020.52 ;    81.72 ;     0.00 ;     0.00 ;    6915.46 ;  1900.00 ;  4786.14 ;     0.00 ;  39742.5 ;      97870.59 ;    47.90 ;     104870.43 ;    51.33 ;  116.86 ;
   6 ;   69 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2029.30 ;     0.00 ;     0.00 ;     0.00 ;    9508.50 ;    -     ;    -     ;     0.00 ;   1011.4 ;       4852.61 ;    24.39 ;       5177.12 ;    26.02 ;  146.59 ;
   6 ;   69 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1081.06 ;     0.00 ;     0.00 ;     0.00 ;    8881.24 ;    -     ;    -     ;     0.00 ;   1011.4 ;       4852.61 ;    24.39 ;       5177.12 ;    26.02 ;  144.18 ;
   6 ;   69 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   545.71 ;     0.00 ;     0.00 ;     0.00 ;    6453.49 ;    -     ;    -     ;     0.00 ;   1011.4 ;       4852.61 ;    24.39 ;       5177.12 ;    26.02 ;  136.43 ;
   6 ;   69 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1052.24 ;     0.00 ;     0.00 ;     0.00 ;    7786.96 ;    -     ;    -     ;     0.00 ;   1011.4 ;       4852.61 ;    24.39 ;       5177.12 ;    26.02 ;  116.86 ;
   6 ;   69 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4737.51 ;     0.00 ;     0.00 ;     0.00 ;    1834.39 ;    -     ;    -     ;     0.00 ;   6459.5 ;      35198.92 ;    68.21 ;      38581.84 ;    74.76 ;  135.58 ;
   6 ;   69 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  4150.91 ;     0.00 ;     0.00 ;     0.00 ;    2034.39 ;    -     ;    -     ;     0.00 ;   6459.5 ;      35198.92 ;    68.21 ;      38581.84 ;    74.76 ;  135.58 ;
   6 ;   69 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  3406.34 ;     0.00 ;     0.00 ;     0.00 ;    1005.56 ;    -     ;    -     ;     0.00 ;   6459.5 ;      35198.92 ;    68.21 ;      38581.84 ;    74.76 ;  135.58 ;
   6 ;   69 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  3918.73 ;     0.00 ;     0.00 ;     0.00 ;    1448.45 ;    -     ;    -     ;     0.00 ;   6459.5 ;      35198.92 ;    68.21 ;      38581.84 ;    74.76 ;  116.86 ;
   6 ;   69 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13423.8 ;      11004.39 ;    77.49 ;      10761.87 ;    75.78 ;    0.00 ;
   6 ;   69 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13423.8 ;      11004.39 ;    77.49 ;      10761.87 ;    75.78 ;    0.00 ;
   6 ;   69 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13423.8 ;      11004.39 ;    77.49 ;      10761.87 ;    75.78 ;    0.00 ;
   6 ;   69 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13423.8 ;      11004.39 ;    77.49 ;      10761.87 ;    75.78 ;    0.00 ;
   6 ;   69 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   69 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   69 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   69 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   70 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33029.71 ;     0.00 ;     0.00 ;     0.00 ;    7873.79 ;  1900.00 ;  5789.59 ;     0.00 ;  39790.5 ;      97870.59 ;    47.90 ;     105758.87 ;    51.76 ;  146.24 ;
   6 ;   70 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 29995.69 ;    72.17 ;     0.00 ;     0.00 ;    7724.18 ;  1900.00 ;  5844.59 ;     0.00 ;  39790.5 ;      97870.59 ;    47.90 ;     105758.87 ;    51.76 ;  144.58 ;
   6 ;   70 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 21655.47 ;   115.60 ;     0.00 ;     0.00 ;    7144.63 ;  1900.00 ;  3831.12 ;     0.00 ;  39790.5 ;      97870.59 ;    47.90 ;     105758.87 ;    51.76 ;  135.58 ;
   6 ;   70 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3672.80 ;   393.00 ; 26467.10 ;    75.76 ;     0.00 ;     0.00 ;    7462.92 ;  1900.00 ;  4786.14 ;     0.00 ;  39790.5 ;      97870.59 ;    47.90 ;     105758.87 ;    51.76 ;  116.86 ;
   6 ;   70 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2070.47 ;     0.00 ;     0.00 ;     0.00 ;    9467.33 ;    -     ;    -     ;     0.00 ;   1100.7 ;       4852.61 ;    24.39 ;       5308.72 ;    26.68 ;  146.24 ;
   6 ;   70 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;   914.72 ;     0.00 ;     0.00 ;     0.00 ;    9047.58 ;    -     ;    -     ;     0.00 ;   1100.7 ;       4852.61 ;    24.39 ;       5308.72 ;    26.68 ;  144.58 ;
   6 ;   70 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   507.99 ;     0.00 ;     0.00 ;     0.00 ;    6491.21 ;    -     ;    -     ;     0.00 ;   1100.7 ;       4852.61 ;    24.39 ;       5308.72 ;    26.68 ;  135.58 ;
   6 ;   70 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1007.03 ;     0.00 ;     0.00 ;     0.00 ;    7832.17 ;    -     ;    -     ;     0.00 ;   1100.7 ;       4852.61 ;    24.39 ;       5308.72 ;    26.68 ;  116.86 ;
   6 ;   70 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4666.36 ;     0.00 ;     0.00 ;     0.00 ;    1905.54 ;    -     ;    -     ;     0.00 ;   5942.0 ;      35198.92 ;    68.21 ;      38303.58 ;    74.22 ;  135.58 ;
   6 ;   70 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  4112.47 ;     0.00 ;     0.00 ;     0.00 ;    2072.83 ;    -     ;    -     ;     0.00 ;   5942.0 ;      35198.92 ;    68.21 ;      38303.58 ;    74.22 ;  135.58 ;
   6 ;   70 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  3218.57 ;     0.00 ;     0.00 ;     0.00 ;    1193.33 ;    -     ;    -     ;     0.00 ;   5942.0 ;      35198.92 ;    68.21 ;      38303.58 ;    74.22 ;  135.58 ;
   6 ;   70 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  3794.28 ;     0.00 ;     0.00 ;     0.00 ;    1572.91 ;    -     ;    -     ;     0.00 ;   5942.0 ;      35198.92 ;    68.21 ;      38303.58 ;    74.22 ;  116.86 ;
   6 ;   70 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13371.5 ;      11004.39 ;    77.49 ;      10617.08 ;    74.77 ;    0.00 ;
   6 ;   70 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13371.5 ;      11004.39 ;    77.49 ;      10617.08 ;    74.77 ;    0.00 ;
   6 ;   70 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13371.5 ;      11004.39 ;    77.49 ;      10617.08 ;    74.77 ;    0.00 ;
   6 ;   70 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13371.5 ;      11004.39 ;    77.49 ;      10617.08 ;    74.77 ;    0.00 ;
   6 ;   70 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   70 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   70 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   70 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   71 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 31288.22 ;     0.00 ;     0.00 ;     0.00 ;    9815.28 ;  1900.00 ;  5789.59 ;     0.00 ;  40346.2 ;      97870.59 ;    47.90 ;     106628.45 ;    52.19 ;  138.94 ;
   6 ;   71 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29081.44 ;    35.12 ;     0.00 ;     0.00 ;    8801.38 ;  1900.00 ;  5844.59 ;     0.00 ;  40346.2 ;      97870.59 ;    47.90 ;     106628.45 ;    52.19 ;  137.95 ;
   6 ;   71 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 21950.71 ;   115.60 ;     0.00 ;     0.00 ;    6849.39 ;  1900.00 ;  3831.12 ;     0.00 ;  40346.2 ;      97870.59 ;    47.90 ;     106628.45 ;    52.19 ;  130.68 ;
   6 ;   71 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 25962.97 ;    67.64 ;     0.00 ;     0.00 ;    8055.23 ;  1900.00 ;  4786.14 ;     0.00 ;  40346.2 ;      97870.59 ;    47.90 ;     106628.45 ;    52.19 ;  116.86 ;
   6 ;   71 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4119.96 ;     0.00 ;     0.00 ;     0.00 ;    7417.84 ;    -     ;    -     ;     0.00 ;   4770.2 ;       4852.61 ;    24.39 ;       8004.31 ;    40.23 ;  138.94 ;
   6 ;   71 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2239.16 ;     0.00 ;     0.00 ;     0.00 ;    7723.14 ;    -     ;    -     ;     0.00 ;   4770.2 ;       4852.61 ;    24.39 ;       8004.31 ;    40.23 ;  137.95 ;
   6 ;   71 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1010.50 ;     0.00 ;     0.00 ;     0.00 ;    5988.70 ;    -     ;    -     ;     0.00 ;   4770.2 ;       4852.61 ;    24.39 ;       8004.31 ;    40.23 ;  130.68 ;
