-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   91 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30387.92 ;   115.60 ;     0.00 ;     0.00 ;    8243.48 ;  1900.00 ;  6629.00 ;     0.00 ;  53685.5 ;     124718.90 ;    61.04 ;     142235.31 ;    69.61 ;   66.09 ;
   6 ;   91 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23623.19 ;   115.60 ;     0.00 ;     0.00 ;    5845.01 ;  2176.20 ;  5699.83 ;     0.00 ;  53685.5 ;     124718.90 ;    61.04 ;     142235.31 ;    69.61 ;   63.13 ;
   6 ;   91 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27364.79 ;    97.01 ;     0.00 ;     0.00 ;    7350.87 ;  2191.43 ;  6147.21 ;     0.00 ;  53685.5 ;     124718.90 ;    61.04 ;     142235.31 ;    69.61 ;    0.00 ;
   6 ;   91 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   746.44 ;     0.00 ;  5643.56 ;     0.00 ;     0.00 ;     0.00 ;    6130.51 ;    -     ;    -     ;     0.00 ;   3889.2 ;       8669.41 ;    43.57 ;      10182.71 ;    51.18 ;   67.12 ;
   6 ;   91 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  3195.20 ;     0.00 ;     0.00 ;     0.00 ;    7059.30 ;    -     ;    -     ;     0.00 ;   3889.2 ;       8669.41 ;    43.57 ;      10182.71 ;    51.18 ;   66.09 ;
   6 ;   91 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1685.20 ;     0.00 ;     0.00 ;     0.00 ;    5606.20 ;    -     ;    -     ;     0.00 ;   3889.2 ;       8669.41 ;    43.57 ;      10182.71 ;    51.18 ;   63.13 ;
   6 ;   91 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   705.17 ;     0.00 ;  3054.55 ;     0.00 ;     0.00 ;     0.00 ;    6062.18 ;    -     ;    -     ;     0.00 ;   3889.2 ;       8669.41 ;    43.57 ;      10182.71 ;    51.18 ;    0.00 ;
   6 ;   91 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4081.47 ;     0.00 ;     0.00 ;     0.00 ;    3317.53 ;    -     ;    -     ;     0.00 ;   4953.3 ;      36112.39 ;    69.98 ;      39462.33 ;    76.47 ;   67.12 ;
   6 ;   91 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3449.91 ;     0.00 ;     0.00 ;     0.00 ;    3562.49 ;    -     ;    -     ;     0.00 ;   4953.3 ;      36112.39 ;    69.98 ;      39462.33 ;    76.47 ;   66.09 ;
   6 ;   91 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1318.37 ;     0.00 ;     0.00 ;     0.00 ;    3920.63 ;    -     ;    -     ;     0.00 ;   4953.3 ;      36112.39 ;    69.98 ;      39462.33 ;    76.47 ;   63.13 ;
   6 ;   91 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2510.35 ;     0.00 ;     0.00 ;     0.00 ;    3683.93 ;    -     ;    -     ;     0.00 ;   4953.3 ;      36112.39 ;    69.98 ;      39462.33 ;    76.47 ;    0.00 ;
   6 ;   91 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  1026.30 ;     0.00 ; 18082.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11660.7 ;      11591.36 ;    81.63 ;      11530.58 ;    81.20 ;   64.21 ;
   6 ;   91 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  1026.30 ;     0.00 ; 17996.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11660.7 ;      11591.36 ;    81.63 ;      11530.58 ;    81.20 ;   64.21 ;
   6 ;   91 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1026.30 ;     0.00 ; 14144.54 ;     0.00 ;     0.00 ;     0.00 ;   -9765.64 ;    -     ;    -     ;     0.00 ;  11660.7 ;      11591.36 ;    81.63 ;      11530.58 ;    81.20 ;   63.13 ;
   6 ;   91 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1026.30 ;     0.00 ; 16021.80 ;     0.00 ;     0.00 ;     0.00 ;  -11322.93 ;    -     ;    -     ;     0.00 ;  11660.7 ;      11591.36 ;    81.63 ;      11530.58 ;    81.20 ;    0.00 ;
   6 ;   91 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   64.21 ;
   6 ;   91 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   64.21 ;
   6 ;   91 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   63.13 ;
   6 ;   91 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 32971.85 ;     1.18 ;     0.00 ;     0.00 ;    8941.93 ;  2464.98 ;  6629.00 ;     0.00 ;  51595.5 ;     124718.90 ;    61.04 ;     141889.47 ;    69.44 ;    0.00 ;
   6 ;   92 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30357.74 ;    88.29 ;     0.00 ;     0.00 ;    8387.35 ;  1900.00 ;  6629.00 ;     0.00 ;  51595.5 ;     124718.90 ;    61.04 ;     141889.47 ;    69.44 ;    0.00 ;
   6 ;   92 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 22790.79 ;   115.60 ;     0.00 ;     0.00 ;    6818.41 ;  2176.20 ;  5699.83 ;     0.00 ;  51595.5 ;     124718.90 ;    61.04 ;     141889.47 ;    69.44 ;    0.00 ;
   6 ;   92 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 27119.94 ;    79.60 ;     0.00 ;     0.00 ;    7719.31 ;  2191.43 ;  6147.21 ;     0.00 ;  51595.5 ;     124718.90 ;    61.04 ;     141889.47 ;    69.44 ;    0.00 ;
   6 ;   92 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4859.32 ;     0.00 ;     0.00 ;     0.00 ;    6970.68 ;    -     ;    -     ;     0.00 ;   3275.6 ;       8669.41 ;    43.57 ;       9782.03 ;    49.16 ;    0.00 ;
   6 ;   92 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2929.24 ;     0.00 ;     0.00 ;     0.00 ;    7325.26 ;    -     ;    -     ;     0.00 ;   3275.6 ;       8669.41 ;    43.57 ;       9782.03 ;    49.16 ;    0.00 ;
   6 ;   92 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1403.16 ;     0.00 ;     0.00 ;     0.00 ;    5888.24 ;    -     ;    -     ;     0.00 ;   3275.6 ;       8669.41 ;    43.57 ;       9782.03 ;    49.16 ;    0.00 ;
   6 ;   92 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2644.29 ;     0.00 ;     0.00 ;     0.00 ;    6487.11 ;    -     ;    -     ;     0.00 ;   3275.6 ;       8669.41 ;    43.57 ;       9782.03 ;    49.16 ;    0.00 ;
   6 ;   92 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3682.61 ;     0.00 ;     0.00 ;     0.00 ;    3716.39 ;    -     ;    -     ;     0.00 ;   6165.0 ;      36112.39 ;    69.98 ;      40803.95 ;    79.07 ;    0.00 ;
   6 ;   92 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3096.01 ;     0.00 ;     0.00 ;     0.00 ;    3916.39 ;    -     ;    -     ;     0.00 ;   6165.0 ;      36112.39 ;    69.98 ;      40803.95 ;    79.07 ;    0.00 ;
   6 ;   92 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1671.26 ;     0.00 ;     0.00 ;     0.00 ;    3567.74 ;    -     ;    -     ;     0.00 ;   6165.0 ;      36112.39 ;    69.98 ;      40803.95 ;    79.07 ;    0.00 ;
   6 ;   92 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2511.14 ;     0.00 ;     0.00 ;     0.00 ;    3683.14 ;    -     ;    -     ;     0.00 ;   6165.0 ;      36112.39 ;    69.98 ;      40803.95 ;    79.07 ;    0.00 ;
   6 ;   92 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13459.1 ;      11591.36 ;    81.63 ;      11416.56 ;    80.40 ;    0.00 ;
   6 ;   92 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13459.1 ;      11591.36 ;    81.63 ;      11416.56 ;    80.40 ;    0.00 ;
   6 ;   92 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13459.1 ;      11591.36 ;    81.63 ;      11416.56 ;    80.40 ;    0.00 ;
   6 ;   92 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13459.1 ;      11591.36 ;    81.63 ;      11416.56 ;    80.40 ;    0.00 ;
   6 ;   92 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   92 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31261.52 ;     4.23 ;     0.00 ;     0.00 ;    9884.31 ;  2464.98 ;  6629.00 ;     0.00 ;  42820.9 ;     124718.90 ;    61.04 ;     138011.42 ;    67.55 ;  106.77 ;
   6 ;   93 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29094.08 ;   104.35 ;     0.00 ;     0.00 ;    8896.07 ;  1900.00 ;  6629.00 ;     0.00 ;  42820.9 ;     124718.90 ;    61.04 ;     138011.42 ;    67.55 ;  106.75 ;
   6 ;   93 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22680.07 ;   115.60 ;     0.00 ;     0.00 ;    6158.13 ;  2176.20 ;  5699.83 ;     0.00 ;  42820.9 ;     124718.90 ;    61.04 ;     138011.42 ;    67.55 ;  103.12 ;
   6 ;   93 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26336.91 ;    83.92 ;     0.00 ;     0.00 ;    7735.66 ;  2191.43 ;  6147.21 ;     0.00 ;  42820.9 ;     124718.90 ;    61.04 ;     138011.42 ;    67.55 ;    0.00 ;
   6 ;   93 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  5410.55 ;     0.00 ;     0.00 ;     0.00 ;    6127.25 ;    -     ;    -     ;     0.00 ;   2840.7 ;       8669.41 ;    43.57 ;       8766.33 ;    44.06 ;  106.77 ;
   6 ;   93 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  4360.19 ;     0.00 ;     0.00 ;     0.00 ;    5602.11 ;    -     ;    -     ;     0.00 ;   2840.7 ;       8669.41 ;    43.57 ;       8766.33 ;    44.06 ;  106.75 ;
   6 ;   93 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  2205.63 ;     0.00 ;     0.00 ;     0.00 ;    4793.57 ;    -     ;    -     ;     0.00 ;   2840.7 ;       8669.41 ;    43.57 ;       8766.33 ;    44.06 ;  103.12 ;
   6 ;   93 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  3518.57 ;     0.00 ;     0.00 ;     0.00 ;    5320.64 ;    -     ;    -     ;     0.00 ;   2840.7 ;       8669.41 ;    43.57 ;       8766.33 ;    44.06 ;    0.00 ;
   6 ;   93 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4600.29 ;     0.00 ;     0.00 ;     0.00 ;    2798.71 ;    -     ;    -     ;     0.00 ;   4345.3 ;      36112.39 ;    69.98 ;      39023.32 ;    75.62 ;  106.77 ;
   6 ;   93 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3484.95 ;     0.00 ;     0.00 ;     0.00 ;    3527.45 ;    -     ;    -     ;     0.00 ;   4345.3 ;      36112.39 ;    69.98 ;      39023.32 ;    75.62 ;  106.75 ;
   6 ;   93 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1347.75 ;     0.00 ;     0.00 ;     0.00 ;    3891.25 ;    -     ;    -     ;     0.00 ;   4345.3 ;      36112.39 ;    69.98 ;      39023.32 ;    75.62 ;  103.12 ;
   6 ;   93 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2669.38 ;     0.00 ;     0.00 ;     0.00 ;    3524.90 ;    -     ;    -     ;     0.00 ;   4345.3 ;      36112.39 ;    69.98 ;      39023.32 ;    75.62 ;    0.00 ;
   6 ;   93 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10978.7 ;      11591.36 ;    81.63 ;      11271.83 ;    79.38 ;    0.00 ;
   6 ;   93 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10978.7 ;      11591.36 ;    81.63 ;      11271.83 ;    79.38 ;    0.00 ;
   6 ;   93 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  10978.7 ;      11591.36 ;    81.63 ;      11271.83 ;    79.38 ;    0.00 ;
   6 ;   93 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  10978.7 ;      11591.36 ;    81.63 ;      11271.83 ;    79.38 ;    0.00 ;
   6 ;   93 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   93 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 33194.35 ;    76.05 ;     0.00 ;     0.00 ;    8794.29 ;  2464.98 ;  6629.00 ;     0.00 ;  50860.9 ;     124718.90 ;    61.04 ;     142259.71 ;    69.63 ;    0.00 ;
   6 ;   94 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30787.98 ;   115.60 ;     0.00 ;     0.00 ;    7984.42 ;  1900.00 ;  6629.00 ;     0.00 ;  50860.9 ;     124718.90 ;    61.04 ;     142259.71 ;    69.63 ;    0.00 ;
   6 ;   94 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23363.35 ;   115.60 ;     0.00 ;     0.00 ;    6245.85 ;  2176.20 ;  5699.83 ;     0.00 ;  50860.9 ;     124718.90 ;    61.04 ;     142259.71 ;    69.63 ;    0.00 ;
   6 ;   94 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 27569.47 ;   105.22 ;     0.00 ;     0.00 ;    7295.41 ;  2191.43 ;  6147.21 ;     0.00 ;  50860.9 ;     124718.90 ;    61.04 ;     142259.71 ;    69.63 ;    0.00 ;
   6 ;   94 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4603.48 ;     0.00 ;     0.00 ;     0.00 ;    7226.52 ;    -     ;    -     ;     0.00 ;   2755.3 ;       8669.41 ;    43.57 ;       9368.10 ;    47.08 ;    0.00 ;
   6 ;   94 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2849.50 ;     0.00 ;     0.00 ;     0.00 ;    7405.00 ;    -     ;    -     ;     0.00 ;   2755.3 ;       8669.41 ;    43.57 ;       9368.10 ;    47.08 ;    0.00 ;
   6 ;   94 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1492.14 ;     0.00 ;     0.00 ;     0.00 ;    5799.26 ;    -     ;    -     ;     0.00 ;   2755.3 ;       8669.41 ;    43.57 ;       9368.10 ;    47.08 ;    0.00 ;
   6 ;   94 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2605.84 ;     0.00 ;     0.00 ;     0.00 ;    6525.57 ;    -     ;    -     ;     0.00 ;   2755.3 ;       8669.41 ;    43.57 ;       9368.10 ;    47.08 ;    0.00 ;
   6 ;   94 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3790.81 ;     0.00 ;     0.00 ;     0.00 ;    3608.19 ;    -     ;    -     ;     0.00 ;   5818.2 ;      36112.39 ;    69.98 ;      40379.37 ;    78.25 ;    0.00 ;
   6 ;   94 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3290.64 ;     0.00 ;     0.00 ;     0.00 ;    3721.76 ;    -     ;    -     ;     0.00 ;   5818.2 ;      36112.39 ;    69.98 ;      40379.37 ;    78.25 ;    0.00 ;
   6 ;   94 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1693.08 ;     0.00 ;     0.00 ;     0.00 ;    3545.92 ;    -     ;    -     ;     0.00 ;   5818.2 ;      36112.39 ;    69.98 ;      40379.37 ;    78.25 ;    0.00 ;
   6 ;   94 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2593.49 ;     0.00 ;     0.00 ;     0.00 ;    3600.79 ;    -     ;    -     ;     0.00 ;   5818.2 ;      36112.39 ;    69.98 ;      40379.37 ;    78.25 ;    0.00 ;
   6 ;   94 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13625.5 ;      11591.36 ;    81.63 ;      11332.42 ;    79.80 ;    0.00 ;
   6 ;   94 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13625.5 ;      11591.36 ;    81.63 ;      11332.42 ;    79.80 ;    0.00 ;
   6 ;   94 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13625.5 ;      11591.36 ;    81.63 ;      11332.42 ;    79.80 ;    0.00 ;
   6 ;   94 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13625.5 ;      11591.36 ;    81.63 ;      11332.42 ;    79.80 ;    0.00 ;
   6 ;   94 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   94 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   95 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 33516.69 ;    75.28 ;     0.00 ;     0.00 ;    8471.19 ;  2464.98 ;  6629.00 ;     0.00 ;  60427.6 ;     124718.90 ;    61.04 ;     148236.37 ;    72.55 ;    0.00 ;
   6 ;   95 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 31661.66 ;   115.60 ;     0.00 ;     0.00 ;    7110.74 ;  1900.00 ;  6629.00 ;     0.00 ;  60427.6 ;     124718.90 ;    61.04 ;     148236.37 ;    72.55 ;    0.00 ;
   6 ;   95 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23252.22 ;   115.60 ;     0.00 ;     0.00 ;    6356.98 ;  2176.20 ;  5699.83 ;     0.00 ;  60427.6 ;     124718.90 ;    61.04 ;     148236.37 ;    72.55 ;    0.00 ;
   6 ;   95 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 27787.87 ;   105.02 ;     0.00 ;     0.00 ;    7076.81 ;  2191.43 ;  6147.21 ;     0.00 ;  60427.6 ;     124718.90 ;    61.04 ;     148236.37 ;    72.55 ;    0.00 ;
   6 ;   95 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4635.25 ;     0.00 ;     0.00 ;     0.00 ;    7194.75 ;    -     ;    -     ;     0.00 ;   2403.6 ;       8669.41 ;    43.57 ;       9041.44 ;    45.44 ;    0.00 ;
