-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   82 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1026.30 ;     0.00 ; 15988.80 ;     0.00 ;     0.00 ;     0.00 ;  -11289.93 ;    -     ;    -     ;     0.00 ;  12530.7 ;      11214.15 ;    78.97 ;      10897.51 ;    76.74 ;    0.00 ;
   6 ;   82 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   68.27 ;
   6 ;   82 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   68.27 ;
   6 ;   82 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   67.12 ;
   6 ;   82 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   83 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32325.06 ;     5.68 ;     0.00 ;     0.00 ;    8784.12 ;  1900.00 ;  5790.13 ;     0.00 ;  45653.5 ;     104375.34 ;    51.08 ;     119230.29 ;    58.35 ;  118.18 ;
   6 ;   83 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30538.77 ;   115.60 ;     0.00 ;     0.00 ;    7424.53 ;  1900.00 ;  5845.13 ;     0.00 ;  45653.5 ;     104375.34 ;    51.08 ;     119230.29 ;    58.35 ;  117.57 ;
   6 ;   83 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23825.52 ;   115.60 ;     0.00 ;     0.00 ;    5012.68 ;  1900.00 ;  3733.16 ;     0.00 ;  45653.5 ;     104375.34 ;    51.08 ;     119230.29 ;    58.35 ;  114.16 ;
   6 ;   83 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27526.45 ;    86.76 ;     0.00 ;     0.00 ;    6530.62 ;  1900.00 ;  4735.61 ;     0.00 ;  45653.5 ;     104375.34 ;    51.08 ;     119230.29 ;    58.35 ;  106.33 ;
   6 ;   83 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  5268.89 ;     0.00 ;     0.00 ;     0.00 ;    6268.91 ;    -     ;    -     ;     0.00 ;   4259.3 ;       5649.70 ;    28.39 ;       7767.90 ;    39.04 ;  118.18 ;
   6 ;   83 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3767.19 ;     0.00 ;     0.00 ;     0.00 ;    6195.11 ;    -     ;    -     ;     0.00 ;   4259.3 ;       5649.70 ;    28.39 ;       7767.90 ;    39.04 ;  117.57 ;
   6 ;   83 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1074.90 ;     0.00 ;     0.00 ;     0.00 ;    5924.30 ;    -     ;    -     ;     0.00 ;   4259.3 ;       5649.70 ;    28.39 ;       7767.90 ;    39.04 ;  114.16 ;
   6 ;   83 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2765.15 ;     0.00 ;     0.00 ;     0.00 ;    6074.05 ;    -     ;    -     ;     0.00 ;   4259.3 ;       5649.70 ;    28.39 ;       7767.90 ;    39.04 ;  106.33 ;
   6 ;   83 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4787.50 ;     0.00 ;     0.00 ;     0.00 ;    2611.50 ;    -     ;    -     ;     0.00 ;   6397.5 ;      34873.15 ;    67.58 ;      39062.02 ;    75.69 ;  118.18 ;
   6 ;   83 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3363.39 ;     0.00 ;     0.00 ;     0.00 ;    3649.01 ;    -     ;    -     ;     0.00 ;   6397.5 ;      34873.15 ;    67.58 ;      39062.02 ;    75.69 ;  117.57 ;
   6 ;   83 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1346.46 ;     0.00 ;     0.00 ;     0.00 ;    3892.54 ;    -     ;    -     ;     0.00 ;   6397.5 ;      34873.15 ;    67.58 ;      39062.02 ;    75.69 ;  114.16 ;
   6 ;   83 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2691.18 ;     0.00 ;     0.00 ;     0.00 ;    3503.10 ;    -     ;    -     ;     0.00 ;   6397.5 ;      34873.15 ;    67.58 ;      39062.02 ;    75.69 ;  106.33 ;
   6 ;   83 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13524.8 ;      11214.15 ;    78.97 ;      10778.47 ;    75.90 ;    0.00 ;
   6 ;   83 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13524.8 ;      11214.15 ;    78.97 ;      10778.47 ;    75.90 ;    0.00 ;
   6 ;   83 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13524.8 ;      11214.15 ;    78.97 ;      10778.47 ;    75.90 ;    0.00 ;
   6 ;   83 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13524.8 ;      11214.15 ;    78.97 ;      10778.47 ;    75.90 ;    0.00 ;
   6 ;   83 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   83 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   83 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   83 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   84 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32712.54 ;     0.00 ;     0.00 ;     0.00 ;    8390.96 ;  1900.00 ;  5790.13 ;     0.00 ;  45942.2 ;     104375.34 ;    51.08 ;     117406.03 ;    57.46 ;  121.35 ;
   6 ;   84 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 30893.09 ;     0.00 ;     0.00 ;     0.00 ;    6954.61 ;  1900.00 ;  5845.13 ;     0.00 ;  45942.2 ;     104375.34 ;    51.08 ;     117406.03 ;    57.46 ;  119.78 ;
   6 ;   84 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23554.92 ;    91.01 ;     0.00 ;     0.00 ;    5258.69 ;  1900.00 ;  3733.16 ;     0.00 ;  45942.2 ;     104375.34 ;    51.08 ;     117406.03 ;    57.46 ;  116.14 ;
   6 ;   84 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27565.44 ;    47.19 ;     0.00 ;     0.00 ;    6452.06 ;  1900.00 ;  4735.61 ;     0.00 ;  45942.2 ;     104375.34 ;    51.08 ;     117406.03 ;    57.46 ;  106.33 ;
   6 ;   84 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3123.84 ;     0.00 ;     0.00 ;     0.00 ;    8413.96 ;    -     ;    -     ;     0.00 ;   1542.3 ;       5649.70 ;    28.39 ;       6100.90 ;    30.66 ;  121.35 ;
   6 ;   84 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1780.23 ;     0.00 ;     0.00 ;     0.00 ;    8182.07 ;    -     ;    -     ;     0.00 ;   1542.3 ;       5649.70 ;    28.39 ;       6100.90 ;    30.66 ;  119.78 ;
   6 ;   84 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   602.12 ;     0.00 ;     0.00 ;     0.00 ;    6397.08 ;    -     ;    -     ;     0.00 ;   1542.3 ;       5649.70 ;    28.39 ;       6100.90 ;    30.66 ;  116.14 ;
   6 ;   84 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1521.85 ;     0.00 ;     0.00 ;     0.00 ;    7317.35 ;    -     ;    -     ;     0.00 ;   1542.3 ;       5649.70 ;    28.39 ;       6100.90 ;    30.66 ;  106.33 ;
   6 ;   84 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5413.79 ;     0.00 ;     0.00 ;     0.00 ;    1985.21 ;    -     ;    -     ;     0.00 ;   6260.9 ;      34873.15 ;    67.58 ;      38330.41 ;    74.28 ;  118.94 ;
   6 ;   84 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4901.66 ;     0.00 ;     0.00 ;     0.00 ;    2110.74 ;    -     ;    -     ;     0.00 ;   6260.9 ;      34873.15 ;    67.58 ;      38330.41 ;    74.28 ;  118.94 ;
   6 ;   84 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2065.24 ;     0.00 ;     0.00 ;     0.00 ;    3173.76 ;    -     ;    -     ;     0.00 ;   6260.9 ;      34873.15 ;    67.58 ;      38330.41 ;    74.28 ;  116.14 ;
   6 ;   84 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3565.28 ;     0.00 ;     0.00 ;     0.00 ;    2629.00 ;    -     ;    -     ;     0.00 ;   6260.9 ;      34873.15 ;    67.58 ;      38330.41 ;    74.28 ;  106.33 ;
   6 ;   84 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13850.6 ;      11214.15 ;    78.97 ;      11061.26 ;    77.89 ;    0.00 ;
   6 ;   84 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13850.6 ;      11214.15 ;    78.97 ;      11061.26 ;    77.89 ;    0.00 ;
   6 ;   84 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13850.6 ;      11214.15 ;    78.97 ;      11061.26 ;    77.89 ;    0.00 ;
   6 ;   84 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13850.6 ;      11214.15 ;    78.97 ;      11061.26 ;    77.89 ;    0.00 ;
   6 ;   84 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   84 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   84 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   84 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   85 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32858.67 ;     0.00 ;     0.00 ;     0.00 ;    8244.83 ;  1900.00 ;  5790.13 ;     0.00 ;  43722.0 ;     104375.34 ;    51.08 ;     116023.03 ;    56.78 ;  119.20 ;
   6 ;   85 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31741.74 ;    31.42 ;     0.00 ;     0.00 ;    6137.37 ;  1900.00 ;  5845.13 ;     0.00 ;  43722.0 ;     104375.34 ;    51.08 ;     116023.03 ;    56.78 ;  118.51 ;
   6 ;   85 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23841.29 ;   115.60 ;     0.00 ;     0.00 ;    4996.91 ;  1900.00 ;  3733.16 ;     0.00 ;  43722.0 ;     104375.34 ;    51.08 ;     116023.03 ;    56.78 ;  114.67 ;
   6 ;   85 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27938.23 ;    66.83 ;     0.00 ;     0.00 ;    6098.91 ;  1900.00 ;  4735.61 ;     0.00 ;  43722.0 ;     104375.34 ;    51.08 ;     116023.03 ;    56.78 ;  106.33 ;
   6 ;   85 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3717.86 ;     0.00 ;     0.00 ;     0.00 ;    7819.94 ;    -     ;    -     ;     0.00 ;   4012.6 ;       5649.70 ;    28.39 ;       7966.35 ;    40.04 ;  119.20 ;
   6 ;   85 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2626.68 ;     0.00 ;     0.00 ;     0.00 ;    7335.62 ;    -     ;    -     ;     0.00 ;   4012.6 ;       5649.70 ;    28.39 ;       7966.35 ;    40.04 ;  118.51 ;
   6 ;   85 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1004.27 ;     0.00 ;     0.00 ;     0.00 ;    5994.93 ;    -     ;    -     ;     0.00 ;   4012.6 ;       5649.70 ;    28.39 ;       7966.35 ;    40.04 ;  114.67 ;
   6 ;   85 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2071.70 ;     0.00 ;     0.00 ;     0.00 ;    6767.50 ;    -     ;    -     ;     0.00 ;   4012.6 ;       5649.70 ;    28.39 ;       7966.35 ;    40.04 ;  106.33 ;
   6 ;   85 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5149.11 ;     0.00 ;     0.00 ;     0.00 ;    2249.89 ;    -     ;    -     ;     0.00 ;   6979.2 ;      34873.15 ;    67.58 ;      39537.39 ;    76.61 ;  119.20 ;
   6 ;   85 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4468.56 ;     0.00 ;     0.00 ;     0.00 ;    2543.84 ;    -     ;    -     ;     0.00 ;   6979.2 ;      34873.15 ;    67.58 ;      39537.39 ;    76.61 ;  118.51 ;
   6 ;   85 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1401.31 ;     0.00 ;     0.00 ;     0.00 ;    3837.69 ;    -     ;    -     ;     0.00 ;   6979.2 ;      34873.15 ;    67.58 ;      39537.39 ;    76.61 ;  114.67 ;
   6 ;   85 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3056.68 ;     0.00 ;     0.00 ;     0.00 ;    3137.61 ;    -     ;    -     ;     0.00 ;   6979.2 ;      34873.15 ;    67.58 ;      39537.39 ;    76.61 ;  106.33 ;
   6 ;   85 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14134.1 ;      11214.15 ;    78.97 ;      10991.05 ;    77.40 ;    0.00 ;
   6 ;   85 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14134.1 ;      11214.15 ;    78.97 ;      10991.05 ;    77.40 ;    0.00 ;
   6 ;   85 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14134.1 ;      11214.15 ;    78.97 ;      10991.05 ;    77.40 ;    0.00 ;
   6 ;   85 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14134.1 ;      11214.15 ;    78.97 ;      10991.05 ;    77.40 ;    0.00 ;
   6 ;   85 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   85 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   85 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   85 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   86 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33087.03 ;    18.07 ;     0.00 ;     0.00 ;    8034.54 ;  1900.00 ;  5790.13 ;     0.00 ;  38930.2 ;     104375.34 ;    51.08 ;     111554.50 ;    54.60 ;  141.31 ;
   6 ;   86 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31312.17 ;   115.60 ;     0.00 ;     0.00 ;    6651.13 ;  1900.00 ;  5845.13 ;     0.00 ;  38930.2 ;     104375.34 ;    51.08 ;     111554.50 ;    54.60 ;  140.34 ;
   6 ;   86 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22999.02 ;   115.60 ;     0.00 ;     0.00 ;    5801.08 ;  1900.00 ;  3733.16 ;     0.00 ;  38930.2 ;     104375.34 ;    51.08 ;     111554.50 ;    54.60 ;  135.44 ;
   6 ;   86 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 27467.28 ;    90.01 ;     0.00 ;     0.00 ;    6573.30 ;  1900.00 ;  4735.61 ;     0.00 ;  38930.2 ;     104375.34 ;    51.08 ;     111554.50 ;    54.60 ;  106.33 ;
   6 ;   86 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4193.37 ;     0.00 ;     0.00 ;     0.00 ;    7344.43 ;    -     ;    -     ;     0.00 ;   2407.0 ;       5649.70 ;    28.39 ;       6389.40 ;    32.11 ;  141.31 ;
   6 ;   86 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2694.67 ;     0.00 ;     0.00 ;     0.00 ;    7267.63 ;    -     ;    -     ;     0.00 ;   2407.0 ;       5649.70 ;    28.39 ;       6389.40 ;    32.11 ;  140.34 ;
   6 ;   86 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   922.51 ;     0.00 ;     0.00 ;     0.00 ;    6076.69 ;    -     ;    -     ;     0.00 ;   2407.0 ;       5649.70 ;    28.39 ;       6389.40 ;    32.11 ;  135.44 ;
   6 ;   86 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2168.95 ;     0.00 ;     0.00 ;     0.00 ;    6670.25 ;    -     ;    -     ;     0.00 ;   2407.0 ;       5649.70 ;    28.39 ;       6389.40 ;    32.11 ;  106.33 ;
   6 ;   86 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4923.16 ;     0.00 ;     0.00 ;     0.00 ;    1648.74 ;    -     ;    -     ;     0.00 ;   7170.9 ;      34873.15 ;    67.58 ;      39877.89 ;    77.27 ;  137.82 ;
   6 ;   86 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  4463.54 ;     0.00 ;     0.00 ;     0.00 ;    1721.76 ;    -     ;    -     ;     0.00 ;   7170.9 ;      34873.15 ;    67.58 ;      39877.89 ;    77.27 ;  137.82 ;
   6 ;   86 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1460.14 ;     0.00 ;     0.00 ;     0.00 ;    2951.76 ;    -     ;    -     ;     0.00 ;   7170.9 ;      34873.15 ;    67.58 ;      39877.89 ;    77.27 ;  135.44 ;
   6 ;   86 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  3026.80 ;     0.00 ;     0.00 ;     0.00 ;    2340.38 ;    -     ;    -     ;     0.00 ;   7170.9 ;      34873.15 ;    67.58 ;      39877.89 ;    77.27 ;  106.33 ;
   6 ;   86 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12512.8 ;      11214.15 ;    78.97 ;      10802.26 ;    76.07 ;    0.00 ;
   6 ;   86 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12512.8 ;      11214.15 ;    78.97 ;      10802.26 ;    76.07 ;    0.00 ;
   6 ;   86 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12512.8 ;      11214.15 ;    78.97 ;      10802.26 ;    76.07 ;    0.00 ;
   6 ;   86 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12512.8 ;      11214.15 ;    78.97 ;      10802.26 ;    76.07 ;    0.00 ;
   6 ;   86 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   86 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   86 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   86 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
